id,student_id,course_id,academic_year,semester,internal_marks,mid_term_marks,lab_marks,final_exam_marks,total_marks,grade,is_backlog
70b9fa23-8f26-dd0f-e0e5-50cc838f408c,d126ca15-f173-4e5d-81d2-5cd2c3c6e19c,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,16.54,17.09,19.03,37.96,90.62,A+,f
e7d96a9f-29ab-abde-211e-1a5d3e58b19d,d126ca15-f173-4e5d-81d2-5cd2c3c6e19c,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,16.94,18.19,16.93,34.06,86.12,A,f
d3ca18bd-f2b6-b8b5-fbc9-77c6a9a46311,d126ca15-f173-4e5d-81d2-5cd2c3c6e19c,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,19.04,19.29,18.93,37.96,95.22,A+,f
3be6d52a-ffad-f276-fd1e-324921b71c14,2827d682-37df-4ce1-bbf3-9a60813adb16,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,17.28,17.03,16.86,34.6,85.77,A,f
be0babfb-97e3-7406-003e-06abcad76b8f,2827d682-37df-4ce1-bbf3-9a60813adb16,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,18.48,18.83,19.16,32.1,88.57,A,f
0856bb3a-8963-f173-8b4d-d43c32e7b969,2827d682-37df-4ce1-bbf3-9a60813adb16,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,18.98,16.33,19.06,36.2,90.57,A+,f
53dc7863-4de3-27df-2fa6-2c3a67e4b042,2827d682-37df-4ce1-bbf3-9a60813adb16,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,18.98,16.03,17.76,34.0,86.77,A,f
e3c9d777-cac0-725d-40a8-640990937b4e,2827d682-37df-4ce1-bbf3-9a60813adb16,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,17.38,15.93,19.56,35.4,88.27,A,f
46c5f79a-827f-1b0b-b507-2abea214019c,0271955f-73e9-486c-aa69-22c6b30e7255,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,16.97,17.82,18.25,33.58,86.62,A,f
3a78871b-eb4a-fa40-0e46-a4594eb2b108,0271955f-73e9-486c-aa69-22c6b30e7255,21e87180-7538-5689-922d-8889674702ed,2026-27,4,17.17,18.42,18.25,34.78,88.62,A,f
57572768-a4ee-6825-be7c-27273f88b44b,0271955f-73e9-486c-aa69-22c6b30e7255,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,17.67,16.42,19.25,36.08,89.42,A,f
5f912d19-7336-74ac-9a33-f1885b0765cc,0271955f-73e9-486c-aa69-22c6b30e7255,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,17.07,16.12,17.65,33.98,84.82,A,f
316f8ec5-5645-06af-8c21-4d189bbd9447,0271955f-73e9-486c-aa69-22c6b30e7255,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,18.97,17.82,18.15,36.28,91.22,A+,f
8753c108-7cac-b239-2ff3-cde7ed43c4eb,9ffc5036-e640-4c0d-8ea4-34c012166d44,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,18.15,18.7,19.04,36.16,92.05,A+,f
32160eef-2347-1e87-22b5-839520c0e1d9,9ffc5036-e640-4c0d-8ea4-34c012166d44,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,17.45,17.5,18.34,32.56,85.85,A,f
b247ba98-f755-f65e-f55e-e9dc52810f84,9ffc5036-e640-4c0d-8ea4-34c012166d44,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,17.65,16.8,18.24,33.86,86.55,A,f
735409f6-1163-7576-0d99-24174380854d,9ffc5036-e640-4c0d-8ea4-34c012166d44,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,18.95,15.6,18.14,34.56,87.25,A,f
afa59e5d-2ae6-eabe-e604-1fd9121c3e27,9ffc5036-e640-4c0d-8ea4-34c012166d44,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,17.75,17.9,16.84,37.86,90.35,A+,f
93805fa3-3013-9763-af56-590fbc23289b,97b50ebe-91e6-4fb0-a91c-135abc8331ca,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,17.31,15.56,19.2,34.77,86.84,A,f
bd73d54f-1892-98f2-d1e6-58320807b517,97b50ebe-91e6-4fb0-a91c-135abc8331ca,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,18.21,17.36,19.6,34.47,89.64,A,f
59b926a7-288a-dc65-a085-dcb2edd13a13,97b50ebe-91e6-4fb0-a91c-135abc8331ca,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,17.71,15.36,18.1,33.87,85.04,A,f
9090d458-ed22-5ff2-e887-c756a832d102,97b50ebe-91e6-4fb0-a91c-135abc8331ca,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,17.81,15.66,18.1,31.97,83.54,A,f
a0f58756-d4cc-ffbe-5040-0f7053397901,97b50ebe-91e6-4fb0-a91c-135abc8331ca,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,17.01,15.56,19.6,37.37,89.54,A,f
2b107030-f60b-fbff-7c85-0b36086156e3,ad1c08a6-3a5d-4402-9394-1c067df9d095,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,18.45,15.69,18.5,31.09,83.73,A,f
c6d16113-0c0e-9b8b-d4cb-25462adcbb72,ad1c08a6-3a5d-4402-9394-1c067df9d095,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,16.95,17.19,16.2,34.09,84.43,A,f
cefece6d-5f7c-69ed-8e2d-209416705a7f,ad1c08a6-3a5d-4402-9394-1c067df9d095,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,16.35,16.89,18.1,31.39,82.73,A,f
9c8ef991-4d69-3c67-0365-59b55e87e137,ad1c08a6-3a5d-4402-9394-1c067df9d095,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,17.55,16.29,17.3,31.19,82.33,A,f
10183269-308f-f186-d8a1-3be98df87544,ad1c08a6-3a5d-4402-9394-1c067df9d095,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,18.15,14.79,17.0,31.29,81.23,A,f
3bd7a9e4-86cf-aefe-d819-16caa81e7b62,a44b713b-5de1-44ef-9d5f-dafe07c64fde,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,19.02,17.89,19.74,37.12,93.77,A+,f
7b44a1ec-8a2a-c40b-9283-a78dc1a65108,a44b713b-5de1-44ef-9d5f-dafe07c64fde,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,19.02,17.19,18.54,36.32,91.07,A+,f
cf3c94de-1428-25ab-4dd2-7e4ff8a14c2b,a44b713b-5de1-44ef-9d5f-dafe07c64fde,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,19.12,16.39,18.94,36.22,90.67,A+,f
51487d0e-cc72-fe99-511e-6cab73560c24,a44b713b-5de1-44ef-9d5f-dafe07c64fde,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,16.82,16.89,18.84,39.12,91.67,A+,f
cad3fa15-f013-266c-1bc1-378fee539d5b,a44b713b-5de1-44ef-9d5f-dafe07c64fde,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,18.22,17.79,18.54,36.32,90.87,A+,f
40e964d5-6105-7000-cdb7-d12f8ef88e1a,6b1dadad-96c2-49f5-84a4-8c090c6ca578,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,15.66,13.56,14.92,28.18,72.32,B+,f
75e831c5-f831-7156-4d85-92bd00e22631,6b1dadad-96c2-49f5-84a4-8c090c6ca578,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,14.26,15.76,15.32,28.88,74.22,B+,f
623b29cb-1168-9ae1-c236-54c500a0d56c,6b1dadad-96c2-49f5-84a4-8c090c6ca578,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,14.56,15.86,15.42,31.48,77.32,B+,f
74882876-d78a-e2aa-6809-989ae14fe029,6b1dadad-96c2-49f5-84a4-8c090c6ca578,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,16.06,17.26,14.52,28.08,75.92,B+,f
dea0fffe-fab7-b2c9-6bc9-eb06737b79e4,6b1dadad-96c2-49f5-84a4-8c090c6ca578,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,15.16,13.86,17.22,29.08,75.32,B+,f
0462256a-1db0-12fe-58b5-ae4fd6e41e26,5a180a68-54be-4b6c-af4b-9c4072b7383b,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,15.61,14.22,14.88,33.4,78.11,B+,f
65030c8f-e2ea-87dd-dbda-235090c65608,5a180a68-54be-4b6c-af4b-9c4072b7383b,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,16.91,16.32,15.48,33.1,81.81,A,f
ed2fef63-f8b0-11c9-e45c-59807f60cd18,5a180a68-54be-4b6c-af4b-9c4072b7383b,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,14.71,16.52,16.78,32.7,80.71,A,f
fb55124d-ee49-cb08-3633-6348ac4d01ba,5a180a68-54be-4b6c-af4b-9c4072b7383b,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,17.01,13.62,17.38,32.8,80.81,A,f
17fa958c-7892-4f7f-cbf8-fa80be122051,5a180a68-54be-4b6c-af4b-9c4072b7383b,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,15.61,15.22,16.58,30.9,78.31,B+,f
e58afb2a-2223-e8ee-c00e-381c43c3f496,979c5139-8e28-4f80-9db7-faa090cfc4b7,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,16.4,15.92,17.9,30.2,80.42,A,f
134309f8-ed3d-9a85-4681-019d18b18dcf,979c5139-8e28-4f80-9db7-faa090cfc4b7,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,16.3,16.62,15.2,29.3,77.42,B+,f
3009ea52-1117-025a-ad66-4962561a18ca,979c5139-8e28-4f80-9db7-faa090cfc4b7,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,16.4,17.42,16.1,32.4,82.32,A,f
d5e4b202-a0d5-6d41-af33-eb6d290c3e5b,979c5139-8e28-4f80-9db7-faa090cfc4b7,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,17.2,17.52,16.0,30.5,81.22,A,f
b6f650bb-2251-7578-f36a-2290e0456cb4,979c5139-8e28-4f80-9db7-faa090cfc4b7,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,17.6,17.92,16.5,34.4,86.42,A,f
0037830d-2213-45c8-ec0e-797ac8d68d64,9e562acb-851d-41d2-9875-9842ea42fe88,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,17.06,18.51,16.82,33.24,85.63,A,f
6b9dc0b7-bdf5-7a35-8fd1-618ae9362510,9e562acb-851d-41d2-9875-9842ea42fe88,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,17.16,18.21,18.02,36.64,90.03,A+,f
8665742e-e422-b615-6d9b-ce513b6a9599,9e562acb-851d-41d2-9875-9842ea42fe88,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,16.86,16.31,17.22,34.24,84.63,A,f
c5afbf13-8cc8-802c-72c2-3d53c8ca654e,9e562acb-851d-41d2-9875-9842ea42fe88,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,15.96,14.91,18.62,33.94,83.43,A,f
ca7d5bbf-2e33-c5cf-5a0a-d44a24b0fd59,9e562acb-851d-41d2-9875-9842ea42fe88,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,16.86,17.61,18.22,34.64,87.33,A,f
d6bd0742-aa77-1bdf-d36f-40507f7c84b3,2bda3d37-e0f4-48cc-9cc7-ee93364d80e6,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,16.64,17.4,18.13,34.04,86.21,A,f
a9679a81-977b-49b7-64e2-65a4db724900,2bda3d37-e0f4-48cc-9cc7-ee93364d80e6,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,16.24,15.8,17.13,32.94,82.11,A,f
67d1b267-3c65-afdc-a3d3-886b499c35ce,2bda3d37-e0f4-48cc-9cc7-ee93364d80e6,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,19.04,15.5,17.93,33.34,85.81,A,f
59cd7bf6-ee4a-ed1f-0f0d-8fc9f856e790,2bda3d37-e0f4-48cc-9cc7-ee93364d80e6,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,16.34,17.6,17.23,32.54,83.71,A,f
52832964-6d2f-a801-fc3d-af980fa4c030,2bda3d37-e0f4-48cc-9cc7-ee93364d80e6,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,17.54,18.4,18.53,34.64,89.11,A,f
2c2aa2ea-80bd-8729-52c0-a05bd0748ad7,b294feb3-9edd-4130-aa19-51ab3620f741,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,17.58,15.92,16.32,32.93,82.75,A,f
74a2776b-3d92-b1ea-1f21-0f446abb277a,b294feb3-9edd-4130-aa19-51ab3620f741,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,17.18,16.02,17.92,31.53,82.65,A,f
511e01d8-8f36-0d27-fc13-0f9839da8eaa,b294feb3-9edd-4130-aa19-51ab3620f741,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,18.18,15.72,18.22,36.23,88.35,A,f
fc3812f4-c374-a81b-fc6f-95cc80187641,b294feb3-9edd-4130-aa19-51ab3620f741,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,16.08,15.62,16.02,32.43,80.15,A,f
7b24d035-cd84-0940-5aea-ee4c25f21517,b294feb3-9edd-4130-aa19-51ab3620f741,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,17.28,14.82,17.32,31.83,81.25,A,f
0b295723-cb57-9377-e278-c60e98b1a239,dd718e4e-5783-46d7-993d-657fc25b4bc1,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,17.22,17.46,16.17,32.02,82.87,A,f
73c2566c-a62f-8474-593f-125931bbab2a,dd718e4e-5783-46d7-993d-657fc25b4bc1,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,17.12,17.96,17.77,33.12,85.97,A,f
b99bf086-3f45-0e0d-31f1-c3861bc888de,dd718e4e-5783-46d7-993d-657fc25b4bc1,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,17.32,18.16,17.27,34.72,87.47,A,f
06a94e7f-906c-230f-5a8e-fa225fe36955,dd718e4e-5783-46d7-993d-657fc25b4bc1,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,17.32,16.26,15.97,32.12,81.67,A,f
1a58caaa-59af-a770-bcf1-694106b75a46,dd718e4e-5783-46d7-993d-657fc25b4bc1,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,15.62,15.06,17.07,34.42,82.17,A,f
33968811-1777-f809-f878-155ddbc236fd,bfa9803f-ace8-45c0-8031-109c494be49f,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,18.08,18.16,20.0,36.53,92.77,A+,f
d2af7774-a853-7740-d5b5-f8a67d3a9613,bfa9803f-ace8-45c0-8031-109c494be49f,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,19.28,20.0,19.22,38.83,97.33,A+,f
180e8671-ccda-3777-8d26-0a9dd15e4367,bfa9803f-ace8-45c0-8031-109c494be49f,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,18.68,18.16,19.52,38.43,94.79,A+,f
48f33c88-bdf4-4cd0-a4a0-c8490bb63518,bfa9803f-ace8-45c0-8031-109c494be49f,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,18.98,16.86,17.82,36.73,90.39,A+,f
c1cf17b4-d8e8-ea09-0424-44c11fd057cf,bfa9803f-ace8-45c0-8031-109c494be49f,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,18.18,16.76,19.02,34.93,88.89,A,f
73054cf1-6072-a9ca-0bee-d573ed944384,baf154b5-2d4d-4c0a-b4fd-2b05d2feb16e,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,15.94,17.49,18.32,37.07,88.82,A,f
0b23e693-f7de-9822-4982-191d1b6102b7,baf154b5-2d4d-4c0a-b4fd-2b05d2feb16e,21e87180-7538-5689-922d-8889674702ed,2026-27,4,16.34,18.59,19.02,36.47,90.42,A+,f
2840c31f-8687-fdf3-5c78-dc58d689db7b,baf154b5-2d4d-4c0a-b4fd-2b05d2feb16e,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,17.94,19.09,18.42,33.27,88.72,A,f
867845ce-a443-b947-b8fa-e9f1e9d841b4,baf154b5-2d4d-4c0a-b4fd-2b05d2feb16e,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,17.34,15.39,16.72,32.87,82.32,A,f
e0e98524-e4db-3430-26f6-de9c1ac93485,baf154b5-2d4d-4c0a-b4fd-2b05d2feb16e,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,16.74,18.59,19.02,34.37,88.72,A,f
98d43daa-f319-9929-f15a-6aaf660eeaa5,e62b1509-924f-49ed-b148-ebe005f3b3d1,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,15.63,16.97,16.88,33.97,83.45,A,f
495c4b38-d1e7-4c04-8bac-34d853ffed0b,e62b1509-924f-49ed-b148-ebe005f3b3d1,21e87180-7538-5689-922d-8889674702ed,2026-27,4,18.03,14.87,16.58,32.27,81.75,A,f
6a39e34a-d187-7837-9311-cea710a4bff4,e62b1509-924f-49ed-b148-ebe005f3b3d1,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,17.33,18.57,16.68,31.27,83.85,A,f
8e38e06e-6c54-f307-e0ba-75d2e07beb8c,e62b1509-924f-49ed-b148-ebe005f3b3d1,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,17.43,17.57,17.48,35.37,87.85,A,f
0715bf23-3806-1c74-50f7-c0907000e6b7,e62b1509-924f-49ed-b148-ebe005f3b3d1,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,16.23,17.77,16.28,34.37,84.65,A,f
ec07f53b-709e-fe52-5f34-59d10a39f59c,392519ab-fef0-4af9-b669-0366ff089c3b,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,16.61,16.54,16.33,30.42,79.9,B+,f
00db8901-9a5e-f336-5517-a415728419c8,392519ab-fef0-4af9-b669-0366ff089c3b,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,16.81,16.24,17.13,33.52,83.7,A,f
05c2db2e-3dda-2e02-4597-9642501a75ee,392519ab-fef0-4af9-b669-0366ff089c3b,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,16.61,14.94,16.03,34.52,82.1,A,f
394b7d37-b539-0059-b08e-5b4ab5630f14,392519ab-fef0-4af9-b669-0366ff089c3b,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,17.61,14.44,16.13,33.12,81.3,A,f
1086b95b-28dc-7dc5-f05a-42dc3a290113,392519ab-fef0-4af9-b669-0366ff089c3b,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,17.01,15.04,17.13,31.72,80.9,A,f
c4b826c2-9e2a-e274-20e9-525d3b7e559f,967e9c59-a0a5-4c88-a46d-25b7fcdf0d4b,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,18.16,16.53,18.38,35.21,88.28,A,f
f3f7add2-f794-8f9e-4276-584c47b5886f,967e9c59-a0a5-4c88-a46d-25b7fcdf0d4b,21e87180-7538-5689-922d-8889674702ed,2026-27,4,18.26,18.43,19.78,36.51,92.98,A+,f
f344d145-d380-29a2-26cd-31ff77e3315c,967e9c59-a0a5-4c88-a46d-25b7fcdf0d4b,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,19.46,19.93,18.98,37.21,95.58,A+,f
f47c453c-ea61-f18b-3708-8d6923793a07,967e9c59-a0a5-4c88-a46d-25b7fcdf0d4b,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,17.66,16.33,17.98,34.51,86.48,A,f
a06526d3-0400-3f19-9ea0-b7a046a06cd0,967e9c59-a0a5-4c88-a46d-25b7fcdf0d4b,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,19.56,17.93,17.38,34.61,89.48,A,f
2db9778a-5342-d2da-22f0-3d988de59a09,3ff7a083-bbb8-4966-a9a1-1124f6072d27,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,14.68,14.49,15.05,28.03,72.25,B+,f
6b0ba77a-3b07-5e4d-34a5-a41b57054def,3ff7a083-bbb8-4966-a9a1-1124f6072d27,21e87180-7538-5689-922d-8889674702ed,2026-27,4,16.78,15.79,15.65,32.33,80.55,A,f
3eccfce7-e90e-7822-f171-a0f52af5a310,3ff7a083-bbb8-4966-a9a1-1124f6072d27,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,14.88,16.69,15.75,31.53,78.85,B+,f
723d502f-14a1-88c5-bd5e-0a901fa9f501,3ff7a083-bbb8-4966-a9a1-1124f6072d27,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,14.38,14.39,14.85,28.33,71.95,B+,f
f221ddfa-0f91-30e8-0841-5f2d4338bffa,3ff7a083-bbb8-4966-a9a1-1124f6072d27,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,17.28,14.89,15.05,28.13,75.35,B+,f
682728d5-9007-ffc0-f8c4-2c0935d625b9,ca37fdd3-d86c-4a59-be8b-20eb2ef37fca,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,14.76,15.37,16.13,29.73,75.99,B+,f
36b8365f-b3c3-0a5a-0518-9267dbcafa7f,ca37fdd3-d86c-4a59-be8b-20eb2ef37fca,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,16.06,17.47,14.83,28.03,76.39,B+,f
e6d6f4cc-c378-9f9f-fccb-d147b4cb7b43,ca37fdd3-d86c-4a59-be8b-20eb2ef37fca,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,16.26,13.97,15.43,29.03,74.69,B+,f
6fcc12f2-c3ae-3946-6fc4-db86de08941b,ca37fdd3-d86c-4a59-be8b-20eb2ef37fca,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,14.66,17.17,16.43,33.73,81.99,A,f
0bd014fb-25ee-0e85-12c2-1ed32b46b347,ca37fdd3-d86c-4a59-be8b-20eb2ef37fca,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,15.56,14.67,16.53,28.83,75.59,B+,f
7fa8ed51-17af-5b38-6953-ffe1f11400fa,53d735ae-0b66-4612-8de1-45b5b36f2c5a,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,17.26,17.27,16.25,34.08,84.86,A,f
abda0e00-581e-6f2d-23f0-303024453aa0,53d735ae-0b66-4612-8de1-45b5b36f2c5a,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,16.56,14.97,15.55,28.88,75.96,B+,f
70ac423d-5180-1ca4-c20c-20e1474e4e84,53d735ae-0b66-4612-8de1-45b5b36f2c5a,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,15.56,17.77,15.75,34.08,83.16,A,f
1b372a5e-aad6-c8b4-d1a2-1c92dacf6f5e,53d735ae-0b66-4612-8de1-45b5b36f2c5a,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,15.96,14.37,15.75,33.68,79.76,B+,f
3dcbe75a-d1c7-15da-f965-45a72d57a7b9,53d735ae-0b66-4612-8de1-45b5b36f2c5a,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,14.66,16.17,15.05,29.98,75.86,B+,f
643f4a03-e8b2-d92f-3ca5-5540887dd84e,facb6741-3b79-475c-8523-b8c4a0ed17d9,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,16.94,15.9,17.54,34.49,84.87,A,f
0fe6b924-883b-af19-e3b1-bc654a49db16,facb6741-3b79-475c-8523-b8c4a0ed17d9,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,16.54,16.2,17.34,36.09,86.17,A,f
1d8fd45c-f9da-e60d-7c78-7c7c74545ddf,facb6741-3b79-475c-8523-b8c4a0ed17d9,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,17.94,17.6,18.24,33.99,87.77,A,f
72a63a2f-651c-9786-76e3-a0764786ab88,facb6741-3b79-475c-8523-b8c4a0ed17d9,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,16.94,17.7,16.94,33.59,85.17,A,f
cec56a4d-f60b-d679-dd35-2bce9d66e0ba,facb6741-3b79-475c-8523-b8c4a0ed17d9,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,18.94,15.8,17.34,34.39,86.47,A,f
e8ff2d77-1fd7-ed08-fabd-067649b0a3dd,3a834626-4b2d-40ad-af64-391d6d26242d,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,17.9,16.66,19.1,34.58,88.24,A,f
2d115d69-0176-9d52-a98c-50f2f166b988,3a834626-4b2d-40ad-af64-391d6d26242d,21e87180-7538-5689-922d-8889674702ed,2026-27,4,16.3,17.46,17.6,37.58,88.94,A,f
4a2618bd-9923-84fa-4d34-6fd60e97d969,3a834626-4b2d-40ad-af64-391d6d26242d,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,18.8,17.86,18.2,35.98,90.84,A+,f
31de5d1f-9a31-331e-a23c-553d2661b4a1,3a834626-4b2d-40ad-af64-391d6d26242d,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,17.2,15.56,16.7,33.18,82.64,A,f
fc682990-96e9-eae8-84c5-1e37388ff9dd,3a834626-4b2d-40ad-af64-391d6d26242d,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,19.0,16.76,18.4,32.18,86.34,A,f
98abff7c-4fba-630d-aa5d-ba36fedbbb0c,fe2ab766-c230-4fea-94cd-c699bfe2124d,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,17.42,18.25,16.75,31.67,84.09,A,f
14710c7f-adac-ace0-d4b6-fc2970a861fb,fe2ab766-c230-4fea-94cd-c699bfe2124d,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,15.82,15.85,16.55,31.37,79.59,B+,f
d489c51a-e831-27ef-db72-88fb30b73479,fe2ab766-c230-4fea-94cd-c699bfe2124d,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,17.22,17.95,17.05,35.07,87.29,A,f
465c7d0f-a9d9-69b9-506e-df296d06bf3e,fe2ab766-c230-4fea-94cd-c699bfe2124d,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,17.42,18.35,18.05,35.57,89.39,A,f
2c0680a7-7c0b-e204-bd4b-3054f64003bd,fe2ab766-c230-4fea-94cd-c699bfe2124d,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,17.12,16.15,15.75,33.97,82.99,A,f
24ed8d0e-7aa5-14c8-753e-f3bf3319b8b8,87176dc9-9357-4050-9eac-33089f76d613,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,18.98,17.25,18.21,38.66,93.1,A+,f
