id,student_id,course_id,risk_score,risk_level,primary_risk_factor,shap_explanation,flagged_at,reviewed_by_faculty_id,faculty_intervention_notes,is_intervened,reviewed_at
477c7e2f-7a4e-4b92-a86c-3782e7bf7a19,5a180a68-54be-4b6c-af4b-9c4072b7383b,817d9a6f-e405-58f8-991b-373c31bd4e25,0.78,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
8a7aa47b-6209-47bb-95df-4de10eb814b5,b294feb3-9edd-4130-aa19-51ab3620f741,5297007a-130e-5341-af7a-4e9027c2dadf,0.9,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
85bf3061-fdd5-4c4d-9db9-08c42702e44a,dd718e4e-5783-46d7-993d-657fc25b4bc1,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.89,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,be990cb0-426f-5d38-9745-d477c185f5eb,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
78efd19e-c6d4-44c4-bb6d-3e025237d276,3ff7a083-bbb8-4966-a9a1-1124f6072d27,730c5632-33dc-5e69-a798-6135043a47aa,0.8,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
4a99815f-9e0a-48f1-88b5-2d8a2347ac59,ca37fdd3-d86c-4a59-be8b-20eb2ef37fca,29f10515-0a52-55f4-896b-fa882e11e38e,0.86,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,be990cb0-426f-5d38-9745-d477c185f5eb,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
b60208c8-2666-4229-8b59-2e98af4b2731,9877e6b1-3dbd-4639-9554-23724ee2c71d,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,0.88,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
239811f9-f95e-45e6-82b7-2a16409c799f,a7e54863-172b-49ba-b337-e831cb190afc,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.85,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
5b2f6312-d5fb-428f-a738-b6c0a7c1af18,6084b88e-7a2a-41e6-9c65-b0272b99019d,325f5f11-db40-5f00-816d-d66357e36c70,0.79,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,,False,
44bb7883-c363-43e8-b8d4-5e789d8a8910,67319a27-1f17-45dd-9c7b-047d2b7b4bd5,c697ab81-ffed-5fa6-9b51-be0954571d20,0.92,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
9915c28b-783e-480d-bfb2-60c581e09998,ce7c0672-b2c4-47ee-a04c-b9c605806d05,5ceb5573-0231-5d70-848b-193fcfdb644c,0.77,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
c55bec0e-423c-44c5-a7c8-6707bd060a5d,02eb3988-d904-491b-a8f0-624840cdfd5b,730c5632-33dc-5e69-a798-6135043a47aa,0.87,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
11843029-cc75-4f47-9637-f13f85e4768b,183ec393-673a-4381-a789-805b44ed63d0,5297007a-130e-5341-af7a-4e9027c2dadf,0.91,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
e97fa92e-efac-4c22-8228-be3b3180aa2b,40a61690-bf42-4f59-b592-9457a1d8c464,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.81,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
b130c79c-2ad3-4da7-94d2-0d17811a5c05,67c69404-4b2a-40a7-b081-d7b9858c2021,005078bd-c539-5c44-a631-7e7dd9fb778c,0.85,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,,False,
278974a2-7765-4e39-b872-8e61331269a4,f0b5b045-aa4c-4d6f-a659-650cbaaecb75,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.86,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,aea15467-f034-51f8-bc1b-18594762d5ce,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
70be4375-4b8a-4110-869d-c48c0594ee36,800dadeb-a4b5-4ab3-91c8-1725ae3fdb6b,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,0.77,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d0409be6-f753-5863-8426-94a84553a16e,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
f9a9004b-003d-4a75-8a6f-135bffe4422f,f28b955e-3429-4554-805f-6ae433c26064,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.92,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
928dc0fd-4083-431c-8eb2-f93f916433f3,916ca084-1eb5-4387-ba35-a130d7dac3b2,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,0.87,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,,False,
57e5ca7f-776a-4a14-976b-9fa604c77c16,ddc1ce58-cacc-42f1-882c-389ba58f04cb,005078bd-c539-5c44-a631-7e7dd9fb778c,0.91,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,,False,
a2b84079-ddb7-41c8-850d-e307dc5b9f38,9f894961-776e-479d-84be-0e3d363df6a6,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.8,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d0409be6-f753-5863-8426-94a84553a16e,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
3b647d8f-15b3-4814-9006-5a9bf89e2788,c8004dfb-cc97-43b7-a424-323e26ee3428,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.88,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d0409be6-f753-5863-8426-94a84553a16e,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
167d8639-4608-4f4e-b87a-37aec22288c2,ae34df1d-486b-46c6-8cd7-a3b2834ecc3d,21e87180-7538-5689-922d-8889674702ed,0.74,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,aea15467-f034-51f8-bc1b-18594762d5ce,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
b02d7339-eaab-4937-a238-2be46b755870,5f59f791-a34e-4457-af51-b0662d210849,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.94,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,,False,
f4519f9c-141e-4a58-b040-fc2c075eeb12,269f24b3-58ce-47dd-8a6b-7b68527d99f2,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.92,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,aea15467-f034-51f8-bc1b-18594762d5ce,,False,
2d55588b-1846-425e-86bf-1d1be528ee79,6c92b071-a3aa-401f-84fa-f2275669aeb2,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,0.73,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,,False,
0f1491eb-3d3c-4e7a-8985-9cea77b7e818,3b3fdffb-6af2-46f9-88b1-6e99ab653022,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.79,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
87443ba2-ad9c-4adb-93f1-a5739fc01086,96d09d25-1c92-457e-9c46-159b94f29993,5297007a-130e-5341-af7a-4e9027c2dadf,0.72,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
2c6b8444-9e6f-4af0-b721-15e3c169f761,f2953372-100a-4fc5-9f90-f6d0ea7baafb,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.87,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
8ffc9a43-3ef0-4eb5-93e2-58a78209d59d,f350ea56-aef4-46f6-94ab-ce5a6df2bcaa,817d9a6f-e405-58f8-991b-373c31bd4e25,0.78,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
24ec4b98-8c24-4a59-8223-1ac0603c6d08,41e1c0f7-00cd-434f-b6b7-c3dfda299dec,c697ab81-ffed-5fa6-9b51-be0954571d20,0.84,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
22649699-b7a1-4341-9b61-958542ad7687,785d959e-1fcb-4e0b-80ac-961a576e2de7,21e87180-7538-5689-922d-8889674702ed,0.93,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
c5aaaf5f-e581-4e1f-b679-8bb07be28404,7e1c7acb-1e20-44c4-ab78-3b91209ab38c,730c5632-33dc-5e69-a798-6135043a47aa,0.79,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,,False,
5aa34537-4a9d-4984-a40e-5dd98be205e3,5c907dfe-123e-4053-824b-ed3ad306b3aa,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.77,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
07c5b867-db16-45f6-b516-24340424f41e,286568cd-4515-4b98-992b-00e46c8c836c,005078bd-c539-5c44-a631-7e7dd9fb778c,0.84,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
7c226f5e-04a0-468f-8627-014ee7499a54,74a9e869-de7e-4294-a9db-43bf84ddaf50,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.78,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
19236900-c323-45f5-b700-718f1e8d97a9,f019617f-cd5c-4e91-bca2-900a999cc88d,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.94,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
76ac1511-cc18-4baa-b4f1-1a1be347828e,1f2799e2-b7a3-43e0-96af-278ded92706b,817d9a6f-e405-58f8-991b-373c31bd4e25,0.81,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
19ff19e9-3eec-4723-af83-fa6b07fa1588,b9fcac30-d6a3-4ac4-95a0-b316aff02fca,730c5632-33dc-5e69-a798-6135043a47aa,0.72,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,be990cb0-426f-5d38-9745-d477c185f5eb,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
c49cf6bc-a248-4945-a593-4bca0262e0a8,221669e9-e71e-4825-af5b-d1b515e49a44,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.93,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
dcd5fa7f-063e-42a9-9061-b75be7f96e5b,47f0954e-0841-4647-a4b4-a4d0147ce704,29f10515-0a52-55f4-896b-fa882e11e38e,0.86,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,,False,
c50cbe05-8013-4bae-a26c-417d3cd83835,c2343790-a522-4aa3-bd65-e16ef8cc7f5f,21e87180-7538-5689-922d-8889674702ed,0.87,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,aea15467-f034-51f8-bc1b-18594762d5ce,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
d1f5b62b-d201-4340-bf39-100650995f0d,3e46d505-2fd9-47ff-b13c-80a943f9d246,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.86,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
dde4a306-86fb-47fc-8320-e1a1ddafe406,5a1ff57d-2c6f-414a-b722-c75ae5809c57,f8b6ad01-594d-5e52-b325-ed9eb13211e1,0.74,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d0409be6-f753-5863-8426-94a84553a16e,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
e28405b4-fbe6-4371-bb82-cd868784b2a7,c5149802-6951-4f24-b992-76cf15931c2c,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,0.74,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,,False,
2b47a771-71c0-452e-b480-f7f37f7d4088,4f761a64-3631-4af4-a20d-f87e0df2b162,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.95,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
44a5bb38-1ada-4e89-9e06-df376d5faa70,deb6a728-497e-4877-a2b7-ded660d752c7,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.79,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,aea15467-f034-51f8-bc1b-18594762d5ce,,False,
96ae0178-1d2e-4cd6-9cee-105897450bd8,3b50e299-3d7d-4930-b4cf-92592a695386,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,0.85,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
7610b2fc-42e7-4f91-bfd0-ce4e821e45f7,7009dd67-2d82-4309-871c-9ee5d5471bba,29f10515-0a52-55f4-896b-fa882e11e38e,0.8,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
1d0203ea-93e9-4990-bd77-2f7a9d1128dd,eb7d525d-e602-43a2-a132-5005c5eee06f,29f10515-0a52-55f4-896b-fa882e11e38e,0.82,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,,False,
b75e8bc5-fabc-4107-970c-67b9f893f43b,0ac4a5d8-ced1-42e6-889b-61b7901fda17,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.91,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,,False,
c70a74e1-0dad-4e24-a9f4-c18531c44209,ea142c35-3cec-4625-b65a-5b6aa4a7a9cb,29f10515-0a52-55f4-896b-fa882e11e38e,0.88,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
f3b0d64a-704d-409b-b6d7-a9eb72a51138,c40becf1-91bf-4a2a-b34c-3d8bc29c80bb,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.88,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
b87ead10-2731-4a50-b35b-1f2783ceb7b9,e48e6ce2-dd6c-4fe7-91a5-eba6b6bd31f7,29f10515-0a52-55f4-896b-fa882e11e38e,0.74,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,,False,
7b87380c-7837-4b32-8416-f1861c815086,00945885-749b-4ef7-9f59-3864e5dfa358,005078bd-c539-5c44-a631-7e7dd9fb778c,0.9,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d0409be6-f753-5863-8426-94a84553a16e,,False,
f40149fa-d7ce-40b6-9ac5-91f5b6fd57ea,b14da601-b100-4c3b-abb3-88ca6578c883,817d9a6f-e405-58f8-991b-373c31bd4e25,0.73,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d0409be6-f753-5863-8426-94a84553a16e,,False,
0f2a701d-4417-4532-9ce1-95a49bd95041,399c79d2-27a8-4ef3-b025-98cb1f0d5f46,730c5632-33dc-5e69-a798-6135043a47aa,0.92,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
5c3249e7-86d6-4fce-953e-6046df807bc0,73c2061a-8b3f-4250-8ac4-74a9926b0a9d,730c5632-33dc-5e69-a798-6135043a47aa,0.93,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,,False,
e06e8568-27f2-4d38-ae9b-50f1573f42a7,d371b3f7-6b2e-4135-8234-c95a5246b3af,5ceb5573-0231-5d70-848b-193fcfdb644c,0.9,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,,False,
a0742166-5e5d-477c-9b92-8051d561bff9,2789c6bd-2239-4dc8-8346-86bb12f58d2a,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.95,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,,False,
7c58658c-a583-4bc3-ba60-8168dec11f79,1c02eec3-48fc-4602-9e21-1d3e6895c60b,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,0.73,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
