id,student_id,course_id,academic_year,semester,internal_marks,mid_term_marks,lab_marks,final_exam_marks,total_marks,grade,is_backlog
f5dfaf8b-17ea-019b-7022-9c54bcb4810c,7cc457a4-a683-4f52-a032-e024018a2325,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,17.94,9.32,9.6,23.93,60.79,B,False
13b13cf3-272d-f693-fcc8-b44fa49bdfbf,7cc457a4-a683-4f52-a032-e024018a2325,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,13.14,10.13,10.63,18.78,52.67,C,False
a44abdd4-facf-6824-1126-4f09391bafb5,7cc457a4-a683-4f52-a032-e024018a2325,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,9.74,9.91,12.21,21.59,53.46,C,False
f1452724-5689-b6d7-ea73-58fb3b4dd35d,7cc457a4-a683-4f52-a032-e024018a2325,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,12.35,14.71,16.44,18.13,61.64,B,False
679c073e-b84a-758f-3a29-2a7ed6c72f2e,59030cad-3a1b-48ef-9d3e-7200bc044221,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,16.44,14.82,18.58,34.87,84.71,A,False
598ebf3a-0174-be0a-8ec2-c91d73e0dd24,59030cad-3a1b-48ef-9d3e-7200bc044221,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,15.05,15.62,14.59,34.08,79.33,B+,False
56f5407d-c20d-9a3e-00d4-d1bbac643f4a,59030cad-3a1b-48ef-9d3e-7200bc044221,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,20.0,20.0,19.48,36.89,96.36,A+,False
3205e611-d7cd-6782-f567-b30bf1e9be65,59030cad-3a1b-48ef-9d3e-7200bc044221,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,13.02,8.88,11.64,31.39,64.92,B,False
4da32f3e-a749-acb8-78dd-05f067e52e80,59030cad-3a1b-48ef-9d3e-7200bc044221,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,15.73,12.84,15.75,28.58,72.9,B+,False
d68c96a5-a3b6-62dd-ee7e-aefedc8e8d9c,937f4d67-f6fe-481b-9743-e14f7c914d40,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,12.91,17.36,9.91,30.42,70.59,B+,False
a69fde11-c244-b099-dc7c-9bdb66ee6677,937f4d67-f6fe-481b-9743-e14f7c914d40,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,12.98,14.89,11.62,34.93,74.42,B+,False
c9faa7f3-9b81-a61c-5057-c7c0332922c9,937f4d67-f6fe-481b-9743-e14f7c914d40,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,18.94,20.0,20.0,35.17,94.11,A+,False
ca5b07c9-13f4-1374-4dc5-19d69fcb84c4,937f4d67-f6fe-481b-9743-e14f7c914d40,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,13.55,10.44,7.02,30.56,61.58,B,False
6dc5d862-3ef1-cb0e-417a-a6b12a75a709,937f4d67-f6fe-481b-9743-e14f7c914d40,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,18.49,14.98,12.19,26.6,72.27,B+,False
e4e49db9-0350-fbad-01f3-a66730e47b05,b547aafb-3f8c-4c9e-988c-125ddf5c8565,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,12.02,17.82,20.0,24.0,73.84,B+,False
eed28826-3155-1ae6-5cf1-342f49cf2a33,b547aafb-3f8c-4c9e-988c-125ddf5c8565,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,17.39,15.6,20.0,39.37,92.36,A+,False
1c933dbc-85ed-4d3a-72c8-9cdbbec9ad41,b547aafb-3f8c-4c9e-988c-125ddf5c8565,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,19.58,10.87,14.43,35.59,80.47,A,False
963185c2-c69c-947d-8038-b64a3ea5e0fd,b547aafb-3f8c-4c9e-988c-125ddf5c8565,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,16.81,6.08,9.89,13.8,46.58,D,False
06d6f262-978d-140c-9bba-ef589d289eef,b547aafb-3f8c-4c9e-988c-125ddf5c8565,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,20.0,18.52,15.57,36.84,90.93,A+,False
015f40e8-8503-fe03-872a-d60bb03d2e2c,a0a03fae-0280-41ef-bd59-e491f86e6bcd,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,10.68,13.49,11.6,10.5,46.27,D,False
72af5578-c527-ace7-17e9-7fd1178371f9,a0a03fae-0280-41ef-bd59-e491f86e6bcd,21e87180-7538-5689-922d-8889674702ed,2026-27,4,14.33,15.17,16.46,33.19,79.17,B+,False
b7749911-6e21-2c08-1114-69b3670239d9,a0a03fae-0280-41ef-bd59-e491f86e6bcd,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,11.43,9.45,13.82,37.32,72.02,B+,False
c9d5feb7-fd1b-3cc0-cef4-e868b30eef69,a0a03fae-0280-41ef-bd59-e491f86e6bcd,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,10.84,7.82,12.78,27.7,59.13,C,False
d428440b-0680-05ca-a558-1805c286f371,a0a03fae-0280-41ef-bd59-e491f86e6bcd,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,16.48,19.18,15.79,36.41,87.86,A,False
7d632b08-2c71-0533-3c64-8bbb5393552f,16654cf5-0dbe-46ca-bc6d-bc0eb686f04b,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,14.49,14.09,14.6,18.23,61.4,B,False
9e0e84e5-53b6-425c-dee7-6db32862a555,16654cf5-0dbe-46ca-bc6d-bc0eb686f04b,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,10.16,12.21,10.14,13.37,45.88,D,False
13293355-f485-c919-79ef-416a54b2cfe7,16654cf5-0dbe-46ca-bc6d-bc0eb686f04b,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,15.36,13.51,16.61,26.73,72.22,B+,False
3eb5bfe5-1c96-f601-1562-b373bfa49043,16654cf5-0dbe-46ca-bc6d-bc0eb686f04b,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,15.3,8.31,9.59,17.75,50.96,C,False
39f29dfe-323c-bbf1-484b-5b77acdac64f,16654cf5-0dbe-46ca-bc6d-bc0eb686f04b,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,10.18,11.46,14.14,24.32,60.11,B,False
5454cb75-dc4d-d9f9-cae0-5ae35f62b24a,2195f2a4-7b37-4373-b6dd-55cfa6182581,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,12.81,13.92,11.11,15.95,53.8,C,False
93407d44-bb64-f30c-80bf-f54030e2392d,2195f2a4-7b37-4373-b6dd-55cfa6182581,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,20.0,17.37,19.76,40.0,100.0,A+,False
dfd3c47f-533c-0673-6fb1-c3e0ca7cf9f0,2195f2a4-7b37-4373-b6dd-55cfa6182581,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,19.98,18.64,13.15,29.66,81.42,A,False
3c3e64dc-47be-0dd2-8dd0-46cd7a92df99,2195f2a4-7b37-4373-b6dd-55cfa6182581,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,10.12,14.56,15.15,29.38,69.21,B,False
5a868cf2-3a87-4753-cead-517e13dbbe3f,2195f2a4-7b37-4373-b6dd-55cfa6182581,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,16.25,11.97,14.66,31.74,74.62,B+,False
82a3f721-a10a-a6bf-9d42-e1f431ae8a1c,c66ec193-2cd1-4f45-ac3f-fa1caba2ffe8,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,11.59,7.48,11.92,17.7,48.69,D,False
0eab0508-0842-d0d8-484c-9279f38f14d5,c66ec193-2cd1-4f45-ac3f-fa1caba2ffe8,21e87180-7538-5689-922d-8889674702ed,2026-27,4,18.01,14.55,11.92,38.2,82.69,A,False
1ee155f2-2007-1f87-1ad3-1ded4dead553,c66ec193-2cd1-4f45-ac3f-fa1caba2ffe8,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,12.88,19.9,10.16,26.94,69.88,B,False
cf29f381-e786-ee7d-a404-27840e6b1ef4,c66ec193-2cd1-4f45-ac3f-fa1caba2ffe8,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,16.92,15.55,15.6,25.19,73.26,B+,False
756dd2c4-2a06-f8c9-36bb-342de9f9fe2c,c66ec193-2cd1-4f45-ac3f-fa1caba2ffe8,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,13.52,16.51,12.4,13.57,56.0,C,False
c802e93f-d58a-3caa-8c2b-3c56a447dcb8,68ad6e38-e6f8-4388-b448-f7cc37d53371,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,19.2,13.44,16.79,16.24,65.67,B,False
9844cda0-733c-da8d-9e20-d3ecaf62a290,68ad6e38-e6f8-4388-b448-f7cc37d53371,21e87180-7538-5689-922d-8889674702ed,2026-27,4,7.81,4.51,4.79,16.96,34.07,F,True
3655dcdc-6b5e-e628-9d8c-83a4fc2b601f,68ad6e38-e6f8-4388-b448-f7cc37d53371,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,20.0,20.0,18.37,31.81,90.19,A+,False
fb1a3545-1aa4-4ce9-ede0-ae243e955e54,68ad6e38-e6f8-4388-b448-f7cc37d53371,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,16.44,11.71,12.07,33.07,73.29,B+,False
7e531476-6740-1914-d184-c54865697e19,68ad6e38-e6f8-4388-b448-f7cc37d53371,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,16.68,19.96,18.64,28.44,83.74,A,False
684a1596-4835-2d55-ac0d-21724110a157,5dddf8ec-f9e6-4e05-a2be-5df1892fbd38,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,17.44,18.89,12.99,34.7,84.01,A,False
8af6d771-0e24-9f7d-0cb7-3c746abb02d2,5dddf8ec-f9e6-4e05-a2be-5df1892fbd38,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,11.7,16.52,16.7,13.29,58.21,C,False
14004be7-99f1-d676-9572-f5a758480a40,5dddf8ec-f9e6-4e05-a2be-5df1892fbd38,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,12.62,12.39,12.22,18.9,56.13,C,False
7b81229a-eb8e-b40d-8646-bbef4c08ed0a,5dddf8ec-f9e6-4e05-a2be-5df1892fbd38,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,16.89,10.95,16.12,26.7,70.67,B+,False
9a10ece7-5e72-90b8-bccc-c1d1b64fd169,5dddf8ec-f9e6-4e05-a2be-5df1892fbd38,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,18.49,16.23,16.17,27.43,78.32,B+,False
781080b4-bb47-49b3-d90e-472193c9de5c,9c967545-2216-46fa-95ce-5f15db52a6ca,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,16.36,14.56,13.6,38.3,82.82,A,False
f7aef756-9b8e-9bb4-387e-453688ffab1e,9c967545-2216-46fa-95ce-5f15db52a6ca,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,19.9,18.28,20.0,40.0,99.88,A+,False
5c4eca6d-c705-04fd-45a9-fcc456584d0e,9c967545-2216-46fa-95ce-5f15db52a6ca,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,18.33,18.81,20.0,36.99,94.13,A+,False
69b64490-fefd-1641-1a06-5441281248e9,9c967545-2216-46fa-95ce-5f15db52a6ca,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,10.14,10.81,9.96,25.16,56.07,C,False
8579cf11-3176-727f-360b-7976cb6b7b17,9c967545-2216-46fa-95ce-5f15db52a6ca,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,15.8,17.48,20.0,29.75,83.03,A,False
a19b9b4e-13b2-a08e-ec5e-b57377c5cdc9,fbeeb084-9c6b-4567-a8d5-a9cc0989f288,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,14.7,20.0,16.56,22.17,73.43,B+,False
ed6985e4-81a7-f060-24dd-2ba0cd749631,fbeeb084-9c6b-4567-a8d5-a9cc0989f288,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,15.35,17.14,19.16,32.92,84.57,A,False
1bb75bba-da99-83df-7484-9c117368823f,fbeeb084-9c6b-4567-a8d5-a9cc0989f288,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,19.55,15.13,15.45,30.27,80.41,A,False
798d5b2e-80e1-020e-d835-140cbd40d89e,fbeeb084-9c6b-4567-a8d5-a9cc0989f288,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,17.03,16.69,19.64,40.0,93.48,A+,False
a5cc7800-1cb7-cd86-f4d3-271f3a4410b5,fbeeb084-9c6b-4567-a8d5-a9cc0989f288,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,16.87,19.21,17.67,40.0,100.0,A+,False
144db8da-2f74-66e8-7119-69ade780f58d,63d9ec0d-a6d8-48ff-8f36-5298388ca746,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,11.04,9.74,12.52,39.67,72.96,B+,False
02a71d9a-6a49-176a-77e5-1e13ba07a48f,63d9ec0d-a6d8-48ff-8f36-5298388ca746,21e87180-7538-5689-922d-8889674702ed,2026-27,4,17.13,19.56,11.63,31.86,80.18,A,False
e679a0f8-3d5a-7130-3b55-ea94167bf1cf,63d9ec0d-a6d8-48ff-8f36-5298388ca746,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,20.0,14.41,18.39,39.09,91.89,A+,False
dbb34d65-3fd3-62cc-4ac7-e48c87b60c1b,63d9ec0d-a6d8-48ff-8f36-5298388ca746,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,11.94,15.99,13.19,38.39,79.51,B+,False
96076948-fcb4-9a05-6878-12165fd8ad01,63d9ec0d-a6d8-48ff-8f36-5298388ca746,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,19.82,15.0,18.92,29.27,83.01,A,False
b38e2ec2-c13e-06d5-cd79-e9e253b847dd,5f24eeb4-7edd-46d1-9bce-beab25093d71,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,20.0,20.0,17.98,35.14,93.11,A+,False
59b5ee73-d1b4-a367-03a1-4e0c64b8c1a6,5f24eeb4-7edd-46d1-9bce-beab25093d71,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,8.94,11.4,11.84,27.51,59.68,C,False
d9e7b5d9-40ba-c446-9eb1-ff9b88c8080c,5f24eeb4-7edd-46d1-9bce-beab25093d71,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,15.23,17.24,19.46,32.79,84.72,A,False
1bc0b99e-60aa-5c76-00a9-c925ad79164e,5f24eeb4-7edd-46d1-9bce-beab25093d71,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,20.0,16.74,20.0,40.0,100.0,A+,False
159b3e8a-9ad9-4dfd-130e-0256160a245f,5f24eeb4-7edd-46d1-9bce-beab25093d71,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,11.17,12.42,13.45,26.18,63.22,B,False
b735d481-47e9-cba3-8536-af1c99b52d05,9625757e-7b13-4777-bfd2-f7efe3fb69c4,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,12.74,18.25,15.93,33.41,80.33,A,False
0a4e6f29-96cf-d570-e7f3-02b7d6321512,9625757e-7b13-4777-bfd2-f7efe3fb69c4,21e87180-7538-5689-922d-8889674702ed,2026-27,4,13.82,17.73,20.0,37.59,89.14,A,False
b1b7c72d-c761-4102-c949-c8452530ee42,9625757e-7b13-4777-bfd2-f7efe3fb69c4,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,13.05,20.0,12.65,30.43,76.13,B+,False
70098622-9ce0-5404-4ed8-c882ebdfe615,9625757e-7b13-4777-bfd2-f7efe3fb69c4,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,8.28,16.75,14.48,25.1,64.61,B,False
6b280fed-1175-8c5a-b542-1c8662250bcf,9625757e-7b13-4777-bfd2-f7efe3fb69c4,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,16.74,13.96,16.8,38.23,85.73,A,False
1caca72f-e6e9-2d71-9dac-57ba6e12d4ef,fa5e4ff9-07c0-4945-919e-ffcfc2b67440,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,13.92,16.33,12.83,16.42,59.5,C,False
7963e697-aaa0-d46e-4489-0d1219a7bc07,fa5e4ff9-07c0-4945-919e-ffcfc2b67440,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,15.64,18.26,15.87,34.42,84.2,A,False
b6073941-f6c9-6f30-300b-ac7a381207b8,fa5e4ff9-07c0-4945-919e-ffcfc2b67440,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,12.93,17.04,17.35,28.35,75.68,B+,False
a25becb9-d886-2a76-a65f-cb6e66c439de,fa5e4ff9-07c0-4945-919e-ffcfc2b67440,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,10.54,11.92,15.42,21.49,59.37,C,False
cc0d53fe-096d-27cb-b226-8477caf7a900,fa5e4ff9-07c0-4945-919e-ffcfc2b67440,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,20.0,14.42,14.07,34.18,82.68,A,False
bdc46bfc-db14-6469-c06d-acb82e89368b,d0bebdf3-b2c8-41a1-9632-bee14f91d1b9,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,6.76,12.02,11.28,33.16,63.21,B,False
9ebced58-89ec-19a4-76b0-8d32a0f04e06,d0bebdf3-b2c8-41a1-9632-bee14f91d1b9,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,15.06,18.33,18.37,31.04,82.79,A,False
87f53acd-c8b3-c438-e5c0-c1d068d3be34,d0bebdf3-b2c8-41a1-9632-bee14f91d1b9,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,6.96,9.25,10.67,35.74,62.61,B,False
5c5da844-9890-b8e5-0fcf-a4be716e0698,d0bebdf3-b2c8-41a1-9632-bee14f91d1b9,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,13.43,11.04,15.14,33.96,73.56,B+,False
f205db15-0064-b3a5-8826-cbaba89b349a,d0bebdf3-b2c8-41a1-9632-bee14f91d1b9,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,15.66,11.0,14.08,37.4,78.13,B+,False
63779155-6ce0-7085-ba1d-3ec556b9b849,bfeac8cd-70de-41ab-aae8-9db7fb298d97,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,15.77,19.86,17.62,24.68,77.93,B+,False
c6859366-1e77-291a-e8a8-3b2dff888252,bfeac8cd-70de-41ab-aae8-9db7fb298d97,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,15.68,11.66,16.2,26.85,70.38,B+,False
279e91a1-e3c8-400e-5119-3be7bdf6fd84,bfeac8cd-70de-41ab-aae8-9db7fb298d97,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,17.37,16.88,15.66,31.23,81.14,A,False
c5de45b0-8059-d4e3-5a77-209fca4ed656,bfeac8cd-70de-41ab-aae8-9db7fb298d97,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,18.07,16.42,16.96,31.28,82.73,A,False
5f3dde7a-c76b-33b0-e8e6-d25f8f986297,bfeac8cd-70de-41ab-aae8-9db7fb298d97,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,15.34,10.94,18.98,40.0,87.86,A,False
3e35818a-6ea3-3f15-b2e2-b9464e02b8e0,224a491e-b267-430d-8a0c-ee9e19880a7c,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,11.67,12.55,7.73,21.76,53.72,C,False
73e3dd7d-4c4d-1138-638e-ebb3bf2f6119,224a491e-b267-430d-8a0c-ee9e19880a7c,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,18.01,16.69,14.57,19.36,68.63,B,False
90b596d9-27de-0b37-5ea1-0b0931614395,224a491e-b267-430d-8a0c-ee9e19880a7c,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,10.89,12.96,9.7,22.86,56.41,C,False
3d226af0-5773-c3e3-156e-b869f6b9652f,224a491e-b267-430d-8a0c-ee9e19880a7c,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,14.06,14.93,12.0,26.24,67.23,B,False
0c50556b-daed-9cb2-5a19-ff59fcb6d61d,224a491e-b267-430d-8a0c-ee9e19880a7c,817d9a6f-e405-58f8-991b-373c31bd4e25,2026-27,1,11.43,17.87,11.52,11.19,52.02,C,False
691548ad-44aa-d645-d550-3a564caf2a91,7612300c-13b5-494d-b31e-45f0277d9f4b,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,12.07,14.82,7.77,19.34,54.01,C,False
b52680af-036d-e348-73c6-486f240a09c7,7612300c-13b5-494d-b31e-45f0277d9f4b,21e87180-7538-5689-922d-8889674702ed,2026-27,4,16.08,12.89,10.01,30.62,69.6,B,False
cf7b24c3-7987-9fc3-d362-846da2e85911,7612300c-13b5-494d-b31e-45f0277d9f4b,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,15.65,17.07,14.67,31.9,79.3,B+,False
a2f92572-fd16-a13a-fe57-ddfa6ebcc0e7,7612300c-13b5-494d-b31e-45f0277d9f4b,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,13.01,13.52,15.8,17.89,60.22,B,False
52dd183e-79a9-e970-5fa4-967177b0f601,7612300c-13b5-494d-b31e-45f0277d9f4b,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,11.9,9.81,13.46,22.34,57.51,C,False
4bcf5caf-6865-ff98-4877-73dbc491a229,18be0e32-197e-4df0-8948-2a65eafedaa7,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,13.85,14.2,16.02,24.36,68.42,B,False
fd71b957-9c89-09cf-6009-66ef40d1f12f,18be0e32-197e-4df0-8948-2a65eafedaa7,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,15.99,14.63,13.4,31.94,75.97,B+,False
98cd7b87-673b-8383-7f9c-0402a95d2a40,18be0e32-197e-4df0-8948-2a65eafedaa7,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,19.15,18.95,16.51,20.01,74.61,B+,False
9a6811d7-edaf-6cb7-1b44-eba30bf7b505,18be0e32-197e-4df0-8948-2a65eafedaa7,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,12.0,14.51,15.41,33.86,75.78,B+,False
883ab65e-e04d-828e-f2ee-33d82580a44f,18be0e32-197e-4df0-8948-2a65eafedaa7,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,17.07,12.69,13.06,31.02,73.84,B+,False
1d84af6b-5a31-9982-8fe4-f67e7f3085f4,05b78ffa-dcb2-4499-967e-d687fd852e65,f8b6ad01-594d-5e52-b325-ed9eb13211e1,2026-27,2,18.46,19.11,19.18,40.0,97.16,A+,False
5cfed359-a488-511b-2dd8-e8d920f1d305,05b78ffa-dcb2-4499-967e-d687fd852e65,f27d152a-f613-51a3-aea8-0506e5d24c3a,2026-27,2,20.0,16.31,17.4,25.0,78.71,B+,False
a67197c3-4383-d20b-90b6-e9919c42d73f,05b78ffa-dcb2-4499-967e-d687fd852e65,5297007a-130e-5341-af7a-4e9027c2dadf,2026-27,2,14.35,12.48,0.3,29.24,56.38,C,False
799cf3c0-4000-102a-1c7a-72339a6c7e11,05b78ffa-dcb2-4499-967e-d687fd852e65,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,2026-27,2,12.42,20.0,10.48,40.0,87.06,A,False
77a5f5e6-b1cb-5d89-765b-459cff344bb9,05b78ffa-dcb2-4499-967e-d687fd852e65,5ceb5573-0231-5d70-848b-193fcfdb644c,2026-27,2,12.22,19.44,20.0,38.83,90.49,A+,False
c6ca915b-c317-8873-0c75-1e63bf20488e,a8d23c1d-41bc-431c-b13a-ec8771147638,29f10515-0a52-55f4-896b-fa882e11e38e,2026-27,6,13.16,8.61,15.92,33.27,70.97,B+,False
62c6b9a0-b5aa-9e20-81f8-8d9090f1de59,a8d23c1d-41bc-431c-b13a-ec8771147638,2bc3bd90-0760-5d47-9467-5a5992c412e5,2026-27,6,12.83,13.25,15.68,40.0,88.99,A,False
8870c438-f3f4-71ad-de98-236126e072db,a8d23c1d-41bc-431c-b13a-ec8771147638,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,2026-27,6,10.09,4.82,11.05,19.58,45.53,D,False
3235223c-aac2-6269-6788-0453c113c05c,a8d23c1d-41bc-431c-b13a-ec8771147638,005078bd-c539-5c44-a631-7e7dd9fb778c,2026-27,6,14.38,8.96,13.98,36.73,74.05,B+,False
f81c0b53-d804-e16e-5b46-82a0bde1afb8,a8d23c1d-41bc-431c-b13a-ec8771147638,539f9c66-84f9-5b19-943a-cb15d62bbc33,2026-27,6,14.21,14.0,12.61,25.52,66.34,B,False
89d3418a-8d72-19bd-a2d4-b68bc442b224,2bb2dd9f-4e45-49ac-863e-11edeed7e869,730c5632-33dc-5e69-a798-6135043a47aa,2026-27,4,16.66,17.85,16.43,33.54,84.48,A,False
de961f9b-c89a-3a87-0080-0a525ec0f1df,2bb2dd9f-4e45-49ac-863e-11edeed7e869,21e87180-7538-5689-922d-8889674702ed,2026-27,4,13.08,15.63,14.54,29.1,72.35,B+,False
26d1c6ad-9054-c118-3d60-9350f344f170,2bb2dd9f-4e45-49ac-863e-11edeed7e869,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,2026-27,4,14.09,10.42,16.32,35.97,76.81,B+,False
d9de14ca-bfee-c50f-b214-18db0604217a,2bb2dd9f-4e45-49ac-863e-11edeed7e869,859db046-894d-53cc-8cb4-3643d0c7f1fe,2026-27,4,15.43,20.0,15.8,32.54,83.77,A,False
65446abb-beab-a4b8-b671-906504f723b4,2bb2dd9f-4e45-49ac-863e-11edeed7e869,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,2026-27,4,9.54,18.47,17.3,24.06,69.38,B,False
aa71c118-caab-78f6-da4b-2de4d5896e2c,7076cf5b-b6ce-4b9a-8766-4819cdebceff,c697ab81-ffed-5fa6-9b51-be0954571d20,2026-27,1,19.82,14.23,14.62,27.78,76.45,B+,False
eba5746b-5d58-35fb-cbb8-af954b74f8cd,7076cf5b-b6ce-4b9a-8766-4819cdebceff,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,2026-27,1,20.0,18.21,16.47,32.64,87.32,A,False
b49752e8-b2f8-a1dc-fd73-b8990ff81f5d,7076cf5b-b6ce-4b9a-8766-4819cdebceff,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,2026-27,1,11.44,15.57,13.63,20.04,60.69,B,False
418154a8-c6a0-c2cd-c88f-39d516e489b5,7076cf5b-b6ce-4b9a-8766-4819cdebceff,325f5f11-db40-5f00-816d-d66357e36c70,2026-27,1,14.35,16.82,14.86,22.88,68.9,B,False
