id,user_id,action,entity_type,entity_id,details,ip_address,created_at
1a0c14eb-4acf-4849-ae92-ac20fa8a66a6,85e27802-2bf3-488f-a479-8bd58d3dcf11,PLACEMENT_STATUS_UPDATE,placement_readiness,bbc7a3d5-bb88-46fa-95b5-185b18c84299,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.163.181.10,2026-08-25 04:18:06
5c00789a-87dd-4262-93fe-a820c0255804,b50f932b-6085-42b0-8fe4-d8c4a1422ed0,RISK_REVIEWED,weak_student_radar,e2e718fe-84a4-4de0-bb88-4f2732022b7c,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.81.82.53,2026-08-03 20:37:48
946ef2fa-8e7b-4545-86ac-e8ee725381c8,abe9d850-69e2-4b83-8a9f-a42cfef74340,COURSE_ASSIGNED,faculty_course_assignments,a329eb8f-0f8d-4018-b72a-8598e57521c2,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.223.247.138,2026-09-01 21:13:02
21dea4b7-4f5c-44ab-8d43-ff6234dbc4d1,6ac00c1f-7af5-4b21-89b3-a16de98c6b1d,RISK_REVIEWED,weak_student_radar,b2e511a9-3508-4966-9fc3-5be666f57a4e,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.71.168.208,2026-09-05 23:06:31
c429e81d-e5dc-4f2a-8d3d-d62ae8a86c04,4d0faceb-8ca6-420e-943f-9292e7469cd7,ATTENDANCE_MARKED,attendance_records,9e3d6acd-00d0-4efb-9bc4-48b1515318fa,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.149.158.147,2026-09-12 01:18:17
1a28e819-5508-4a2d-b483-d6774baf5e17,1e5d67c9-4be9-4436-a691-cbef706853e4,LOGOUT,user,3db02c71-1832-4135-8f50-c4ab40e687b8,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.75.94.147,2026-08-11 03:45:31
c768262c-7434-4f6b-8e1d-aec0f4e88470,f3a52a54-8e99-429e-a9fb-93cb33c18edf,MARKS_ENTRY,course_enrollments,47091d33-f86e-4e55-8668-67bfb2dbce7c,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.80.164.88,2026-08-22 02:35:13
64da46d3-6a3e-4b79-af78-1fe20601f33c,85143b42-7be4-4d64-9740-8bc34278c24e,COURSE_ASSIGNED,faculty_course_assignments,32b35813-4196-47ff-b122-2a49599c402f,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.171.122.192,2026-09-04 03:07:00
1f123702-c79b-4427-ae65-144b7dc00e37,5f1d4438-ee97-4975-bfbd-5178fb3b442e,LOGIN,user,387e129b-86e4-48aa-8985-421dca0752c0,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.3.187.39,2026-08-16 01:30:31
0728c739-4359-4e44-af61-b556b585429b,f814213b-6119-4853-bf4e-e1046a72f696,RISK_REVIEWED,weak_student_radar,e5e52ade-9173-414c-af28-2d3c43ce821b,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.50.72.110,2026-08-10 10:08:27
7b0923af-e41d-466f-936b-c4a0a519bc40,72b4c201-98da-4960-95dc-e2ecc387769a,RISK_REVIEWED,weak_student_radar,9a8752f7-853a-485e-8d31-3e5b9e9b0422,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.220.29.208,2026-08-29 23:37:10
35130631-70b1-4906-ad3f-2e06f8487b55,526a368c-a654-4668-afd3-dcab89a15ccc,LOGIN,user,ae6340bb-4c72-4904-a25f-11facda38107,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.22.32.0,2026-08-30 03:56:25
ef8e5b47-0ac4-4f22-9f60-a7f4651ea61a,275cf105-e2d6-4805-badb-a5368115087a,LOGOUT,user,bc1a8d8c-2199-4e64-9f99-e829e847cd1a,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.55.56.47,2026-09-08 22:41:06
6fecf99f-e5c4-4b2c-a2b2-b353ad9c06da,bccc71a3-a396-4d10-bc5b-6602f005b145,PROFILE_UPDATE,student_profiles,f6e3b9e7-d727-4b78-a38d-3e493132beaf,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.222.122.11,2026-09-08 03:34:27
ea9ffe79-dac8-4f59-8318-64b1245fd686,b89ec6fe-3649-4a98-a856-7211a66b5bd6,SKILL_ADDED,student_skills,f5bda1b7-1d8f-4009-abda-49a2183fbeb5,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.142.233.239,2026-08-13 05:28:27
ca810595-c418-403e-b168-441a164fa353,e0acfa43-591a-488f-9c5a-29196bbb4161,PROFILE_UPDATE,student_profiles,56d03aae-e339-469b-a40b-ea5992920a80,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.234.38.208,2026-08-08 19:40:06
9cf84a78-b338-49fe-b2ee-b1c638b612d9,a49d6737-936b-4b12-8172-a2bf04dbaaa2,ATTENDANCE_MARKED,attendance_records,b9a6cdbe-7a00-452b-8d3c-71352efd5ac2,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.205.240.41,2026-08-25 04:31:08
3297267d-498a-4e7b-8887-56b49a6e2472,277307fa-bbdb-4327-9ff2-1d7a2010d1e5,COURSE_ASSIGNED,faculty_course_assignments,27e226e8-01ca-4fe7-ad97-1e05a95c77f3,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.144.163.39,2026-08-01 06:20:43
c3eb4966-f6ff-4d49-96c3-29781cf33942,41e607e0-84c7-4b79-8fef-5f759c3c632e,COURSE_ASSIGNED,faculty_course_assignments,0d116090-f137-42bb-a598-d4a1ee430edb,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.233.92.192,2026-08-04 07:28:12
8aa98f2d-a27e-4d40-a95c-6d2f6145870e,1f059b15-a73b-4e8c-934b-c9b69a75ff9d,PROFILE_UPDATE,student_profiles,6e5bfbba-d11f-4439-8158-b13f82fd76bf,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.229.67.115,2026-08-07 10:18:43
d59db33a-4189-49cd-aa28-3e8915eb66e8,1edd1ebc-889e-4922-84a0-17d0f67ef50c,COURSE_ASSIGNED,faculty_course_assignments,57ae4d74-996a-4b9c-a76d-bc5902399f4a,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.207.130.248,2026-08-12 03:58:18
9a6c47c2-9641-4a3f-9fc3-728b8a0ba511,4ef9d8c1-6ec6-47c8-801c-abd6d30994c2,PROFILE_UPDATE,student_profiles,5eda5b26-95ee-48fb-9df5-b590bae71290,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.72.8.212,2026-08-30 06:49:22
c3dec3a5-1fdc-4072-9397-e2d92a23b9ff,c5397754-b0fe-470c-b02e-ee56f2cbfd0f,PLACEMENT_STATUS_UPDATE,placement_readiness,36b67797-d385-4d7d-99aa-a3cd4e873ac9,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.142.8.253,2026-08-09 06:50:20
a87c6beb-9263-499c-801c-ded3a3a23ab7,faf1042a-9d2e-4e8e-960d-a34d22920440,LOGIN,user,f1770daa-9310-4bce-9feb-ccb51483ef96,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.215.121.149,2026-09-12 00:55:55
e1c34043-4ca6-4999-85d5-e207249bd97c,72b27b1c-33c9-48c2-9f3e-ffe725f72d6a,PASSWORD_RESET,user,01aa5cfd-b8bb-4654-98e7-514f30c50a07,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.63.163.124,2026-08-16 15:00:33
294bc5f0-ec11-46a2-96d5-1d228d1092d3,00014582-820d-4c26-a805-0814655be5aa,PASSWORD_RESET,user,8f3a068d-ff82-4465-9b9b-e699383f7248,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.197.227.128,2026-08-02 18:25:43
15cf88d3-6612-48e5-a477-feb5dd6a41ed,cc7b0825-6cfc-4e9e-ad61-38d48f7cb2d8,ATTENDANCE_MARKED,attendance_records,69bf7143-89e5-4a9d-ac1a-4bd27f2bac43,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.138.215.131,2026-09-01 16:41:43
209eb97e-fb70-4817-9857-ea92c94422de,ca974ddb-53b7-4906-a384-f597786b142b,PROFILE_UPDATE,student_profiles,d324118c-699c-4d30-872e-4b88c0b140ec,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.100.21.204,2026-08-06 06:11:55
8c9b1ff0-9512-4c31-8f73-763dc53d94ce,1b0e5f6a-e857-4b05-8c99-76a0efdf2094,LOGIN,user,402f8ffc-a5f4-48f5-97ef-dfad2b73a7a2,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.157.210.108,2026-09-09 04:59:43
5dfc66c2-68fe-4bf4-86c0-08f1722d8fb0,11d65f83-ec86-42ca-b3cf-013d04e7cac8,COURSE_ASSIGNED,faculty_course_assignments,fdb5f5b1-f5f5-4c50-9243-4c6a0a42e8f7,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.120.150.177,2026-08-03 14:45:05
1df6a144-644e-49dc-b173-949a35ebf19d,7d86090e-ff22-4205-831a-6dace69ef78c,COURSE_ASSIGNED,faculty_course_assignments,2bccff17-0e32-498d-baad-821edddbd6e9,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.235.221.53,2026-08-03 18:32:44
682ae752-c348-4256-8930-c5cb9663b3d2,227a1d7a-85f8-4653-8ade-63986d258f87,MARKS_ENTRY,course_enrollments,d12a7ddb-4048-425f-bfda-f4076500e09f,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.125.65.230,2026-09-10 10:48:40
a62f571d-2f19-4503-a254-aeaa234fb000,01bdd222-fe94-4bd1-86c3-20fc161fbf04,LOGIN,user,cfacdb9c-b2de-4f94-b940-30e061cd1e22,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.74.70.235,2026-08-16 21:45:38
8f7f0fe7-27d4-48f9-bf1e-a1d2673d8424,c7dc8ff3-a11a-4f05-a177-872bc99e9562,ATTENDANCE_MARKED,attendance_records,8a496025-de81-4a0c-b554-d8370665fadb,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.8.152.26,2026-08-11 00:29:03
cc6cbce9-c603-4d77-a222-0398e6deb23e,ee0af845-70de-43eb-b286-31e37bd313d6,LOGOUT,user,79c6af66-f2ea-42cb-8738-26e39cc6e8b0,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.191.19.113,2026-09-03 01:10:22
76cda69a-c53f-4aee-8749-748c761b5c65,2101af8b-5a3f-4c75-baa8-b9c469cf291d,PASSWORD_RESET,user,c0194266-4d60-438c-81b7-7131d8a8f6ae,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.252.143.223,2026-09-03 02:50:18
39c36417-217b-42b0-af55-548c17ec3a5c,60a3a307-3e0e-408f-8a58-40f8c6ed77ce,ATTENDANCE_MARKED,attendance_records,b51fee7e-b82a-4266-bae9-22adca19880e,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.104.248.82,2026-09-02 00:57:28
fcd65103-3354-4375-8139-0d341d6df424,5bba9b06-7dd5-4c20-8a33-ecdf35d0bc48,PLACEMENT_STATUS_UPDATE,placement_readiness,cf83d840-c6ae-47b7-b00b-596a351d7419,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.21.232.252,2026-08-19 23:23:42
a257dcfb-9955-4c5d-b091-2c77f47f05e0,2f208cb9-b0de-4a5c-9a85-af1a67267f51,LOGIN,user,345fb988-880b-46bd-b4a3-f33de58af4a5,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.18.189.74,2026-08-20 19:19:41
0c7546a7-1384-486b-86c9-341bb8bc70f3,ae7e66a3-a85a-4841-90b1-8b1df5e2fa6a,PROFILE_UPDATE,student_profiles,e2b2ebec-cc95-4971-943e-414822afd0f0,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.85.133.9,2026-08-16 02:22:42
f8d0bd17-ff42-44ec-a492-7d6b424fe458,ee5f0c09-40ac-4db5-85b1-8f04f85bade8,RISK_REVIEWED,weak_student_radar,a89abf92-70dd-4701-9d6d-3effaa5a9736,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.43.151.58,2026-08-27 19:26:21
2a4d9403-eae2-4867-b289-e404bebfbe0d,36512bf1-efd1-4f60-98f5-c82932d9345b,PASSWORD_RESET,user,25bbf48f-dded-41e5-821f-8e4d678347b1,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.163.133.21,2026-08-15 01:09:24
d2ac5384-02c9-4ecb-a41c-5cd3217fd9e8,2a84ca88-f3ed-4c2b-ba81-c7a31f9432ce,LOGIN,user,82fef07a-4042-4ac2-8d79-9e1c16c5394e,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.192.121.145,2026-08-13 10:24:49
f2747b27-fe1e-44b3-8df4-78cd1cf7d7e2,3e015b13-e8de-48c5-bbb3-70b489723aa7,ATTENDANCE_MARKED,attendance_records,be1e69c2-0ffc-4157-980e-2d4cfc4addb2,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.199.222.18,2026-09-14 07:01:17
7ccf95ae-a3d7-4e01-8ea5-e3e8209a2f34,94bc2653-6bb0-4ddd-975a-57c9293c3772,PASSWORD_RESET,user,79fc8853-99d8-49b0-958b-5e80b78676ed,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.146.89.41,2026-08-30 11:45:07
6f38d27c-080c-493c-81e6-fc57e19cd735,b8d59dda-af1d-4bfd-b17c-ae2226cb584a,LOGIN,user,631c6b31-6785-4e14-b55b-8a4f9265c010,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.19.12.103,2026-08-30 11:24:46
f69823bf-9b69-48b7-b1cb-17191b4fe686,adcea2c0-4cb6-488e-88c1-426735f50ba9,PLACEMENT_STATUS_UPDATE,placement_readiness,4c86da8f-19b2-4c5a-85bc-cb11fbffeb9f,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.31.20.46,2026-08-19 04:30:36
62bcdf73-089c-4545-8eb8-78066949ccec,65302d79-9271-44e2-b824-a9ea03ee1603,MARKS_ENTRY,course_enrollments,a1f9a7fe-dbe9-4820-bed7-405d14ca8867,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.254.2.238,2026-08-14 21:43:11
35499593-d484-46f8-be3b-19e744e5b539,b1307a1f-ab33-42f9-9c32-a7a961c9c83b,PROFILE_UPDATE,student_profiles,16062004-8f5e-4a62-ba77-8a9b7e37c7d0,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.153.178.27,2026-08-07 04:19:01
6d4f73d5-c3ec-4ed4-9084-39dfc72f7303,35367520-f3b4-4e5d-a70e-8d2f6ff0df6d,LOGOUT,user,916ccc4f-c9b0-4ff3-bdf5-244ff88d4024,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.12.143.52,2026-08-23 05:54:06
f0aec42d-34d5-4103-910e-02c6acc098fa,440d158f-3d0e-407b-b691-c4b056e22c96,RISK_REVIEWED,weak_student_radar,042b9a01-41f3-485a-a0aa-1adffab45262,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.105.192.224,2026-08-04 19:38:02
1e195ee7-4bdc-40ae-bd94-ffa205940baa,5bba9b06-7dd5-4c20-8a33-ecdf35d0bc48,RISK_REVIEWED,weak_student_radar,685feac8-468c-4dc1-bd92-207b02527e21,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.160.113.44,2026-08-08 07:09:03
def81e5f-b2fe-444f-a08d-8e47082fdb47,bb787839-6e09-4f02-a34b-769cae51b9b2,COURSE_ASSIGNED,faculty_course_assignments,0f202e30-9fa0-47ea-af08-4058239c03be,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.57.129.21,2026-09-12 11:49:17
de71bbff-8738-414e-b0e6-0574ac2f4fce,62fe4bbc-f9c1-4294-a29c-91b6e3ed363e,SKILL_ADDED,student_skills,ad5a323e-d513-4f80-b0c3-b7b0b885843e,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.168.29.254,2026-08-31 12:06:19
649de7db-058d-4d72-9f21-303ed6ddcc6f,4ef9d8c1-6ec6-47c8-801c-abd6d30994c2,RISK_REVIEWED,weak_student_radar,a2b60c23-145a-48f8-b922-e36682acb668,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.204.248.103,2026-08-03 07:39:28
4ac4734d-54cd-4a8c-b09c-fe041f010409,e0acfa43-591a-488f-9c5a-29196bbb4161,SKILL_ADDED,student_skills,772637d8-cc23-492c-aacf-cab9a5967aa6,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.131.180.185,2026-08-18 12:38:31
d8f8be13-5efd-4e2d-8531-3bae5a32a6c8,84205eac-34e1-4715-a3e1-0db20ee5eeba,PASSWORD_RESET,user,ca91e705-af13-4587-9533-5dee5d4907c2,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.88.96.216,2026-09-05 06:51:04
8f26f0e3-479d-402c-ad3b-0272ab192707,1dc23374-0c8c-41bb-9deb-61da8f6ed37a,MARKS_ENTRY,course_enrollments,b1f2d2f7-a4df-465a-997f-3e497cf13c0d,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.227.75.61,2026-09-13 11:16:52
2da8278c-9186-4a93-8110-e4c7cf26b5d2,06cf23c6-1e68-4077-a8df-6fb8aa583931,PROFILE_UPDATE,student_profiles,74af9a12-d37e-40f1-becc-409db73ac55f,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.27.159.202,2026-08-11 08:44:29
9d1ede74-f519-40f9-b85a-9477dad9cd00,ab2e941c-cc36-4c89-9e6b-8268383fb3df,MARKS_ENTRY,course_enrollments,1f409236-6b7d-4e18-8aed-2514ed25e568,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.24.236.126,2026-09-10 20:54:40
f471b320-df39-49b2-b1fc-dbfcdf221e87,337acf51-ca26-44f0-bb87-5ce3dd925210,MARKS_ENTRY,course_enrollments,73a69582-89ab-40b7-81ef-0e9eb701cc7a,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.13.22.39,2026-08-02 14:27:00
3d7f8e12-ff99-45bb-8ee0-662d8b257d02,aa67c6f3-d151-4aa9-b04f-538302688637,RISK_REVIEWED,weak_student_radar,154e6a3d-0422-47f8-b760-b1ce6755c2e5,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.201.69.176,2026-09-04 01:01:29
9de5c7bf-c8b5-408f-8621-bb03119a5a06,1d534942-0937-4d1a-a98b-08aecc09ad08,PLACEMENT_STATUS_UPDATE,placement_readiness,269bb829-b7c7-44da-898e-7616de590b1a,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.180.36.61,2026-08-14 18:43:49
c7414216-ccd0-4753-ac5b-39b3c57ceb27,f08b11c3-e32d-46d5-b0d6-5d7ca7bd4f59,LOGIN,user,9a846578-486f-4799-b2e6-132da7351a03,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.171.108.250,2026-08-27 02:23:53
6410c577-d1f2-42af-a673-3ff8a63f68a5,d4c77721-5696-43f1-8ace-3720fa57dbc1,RISK_REVIEWED,weak_student_radar,8e3d2861-8333-414d-bbe9-27a6ed776576,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.186.234.44,2026-08-02 00:38:16
98c3c8ea-ce31-4b7d-9730-13a98f20e341,ed8b1062-85f3-4228-a197-c990d413c9b3,PLACEMENT_STATUS_UPDATE,placement_readiness,7617f659-3d40-4fb1-89f0-262fc5ca86d7,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.166.176.233,2026-08-19 13:00:43
f1337d2e-3be7-4a75-865d-16aac5e8b89f,c4d91c85-0408-42f6-b281-6fcfece06309,ATTENDANCE_MARKED,attendance_records,f79e3730-9454-4257-980b-b8d97474b75b,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.41.248.33,2026-09-11 01:53:38
49c3d9a0-27d4-4fee-a29a-54c0d0795b33,c95a5ae3-4ec5-4380-8bc6-9d38147bd927,RISK_REVIEWED,weak_student_radar,09344897-b922-4fa9-a0ed-f35e00e734ee,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.126.233.198,2026-09-06 16:26:59
02ae275a-ebf0-45b1-9ceb-c3c0eed38375,cfcf9f4b-fdb0-4604-ab77-f2b6b13e479c,PLACEMENT_STATUS_UPDATE,placement_readiness,c6069474-559b-4afc-b647-0a49f1fb3617,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.46.242.235,2026-08-06 15:04:36
19ccc54e-8754-4b41-96de-56f74c1a90d3,3c195e66-95ae-4fda-a6f3-36855721d145,SKILL_ADDED,student_skills,be8bd4d9-10d2-4a07-9288-82f08d9656f9,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.148.241.95,2026-09-08 09:18:49
a8ad956c-3c6e-4684-908c-bba1705414d1,3a365b85-43a8-4f58-886e-1ac3f3fe58c6,PROFILE_UPDATE,student_profiles,04ae6a70-89a1-4f04-b641-8222cd6d74e3,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.97.160.153,2026-08-23 01:58:00
057e4495-5102-499e-b6f2-6453c1a74451,c8ece312-e927-4ec1-a3cf-ac88daf2f996,MARKS_ENTRY,course_enrollments,bfc80add-3efd-48c4-a71f-9835ed3f3a6f,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.18.95.247,2026-08-14 15:59:37
71a7ff5c-aaab-43ae-a3f4-2d767efb0b8e,c7a0dc80-9b27-49d5-bcc4-5fd30e631384,COURSE_ASSIGNED,faculty_course_assignments,e05397a8-898a-4952-a5b5-d19baadff3b9,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.163.62.140,2026-08-27 05:58:51
85fb18f2-b738-4dc8-9c0d-7aeb697dc6c7,08ad0239-dac2-4e7d-a2fd-a4e4956c9f58,ATTENDANCE_MARKED,attendance_records,1e15be70-0eb6-45cd-a766-13ac73efb945,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.84.20.212,2026-08-06 18:11:48
98c6d095-2713-4256-be96-256c75f2042b,1c625f5d-d8a8-49b4-9513-adb8d63c1b3b,COURSE_ASSIGNED,faculty_course_assignments,a9d72e9f-fd50-43c0-99d8-114313e13d6b,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.193.34.31,2026-08-12 22:47:37
ec14d916-4cd6-49f9-aac9-7ef27c79cfd0,ea8ede06-c93d-424c-aa45-1b706cd5a89a,LOGIN,user,1304be70-ad94-4b8d-a68b-26eddb7d9e3e,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.108.184.82,2026-08-16 16:57:26
e96b28ab-7796-4849-ae72-e1fff78a3b7e,fa9e3b50-de87-4e02-af6d-7748fba4c79e,PROFILE_UPDATE,student_profiles,ea6215a1-5146-4253-a483-495b439f0974,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.158.92.98,2026-09-05 20:12:51
2a5ff8d3-e7f5-4833-b89a-88e7c0c38d53,42242749-23ad-44bf-8f59-c96ca6785b25,MARKS_ENTRY,course_enrollments,44f8cc41-76dd-40e3-a98f-4d2a1f55f9a6,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.103.71.118,2026-08-06 02:03:56
5c83c1f5-4f88-47d5-8620-c631a3c2781f,f61d3795-9e94-4756-952d-53c3fcae3a54,LOGIN,user,ca01c4f9-6b55-4739-8102-7d0594d27032,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.74.169.147,2026-08-03 20:27:45
20443e44-d30a-484f-8bfc-00bcfe26acab,31fed499-8679-4e1f-a216-3f384f3bffec,ATTENDANCE_MARKED,attendance_records,da1a4855-d928-4e47-94e3-ad0314e5fb7f,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.246.148.50,2026-08-23 06:17:37
ec50f0f3-cd87-4bad-9e67-12170c13ae55,e7f36ca1-f3a7-460a-aaa7-8ae9a0ac6b14,SKILL_ADDED,student_skills,5c626e6f-0b3c-4ede-b771-a7119e42d464,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.12.18.157,2026-08-17 10:10:57
4a74e186-b042-41cd-8d3e-01f8d9f14b93,76e2cac0-b7a9-4d34-8f4f-ab68b2a3fa98,LOGOUT,user,e8880bd6-220a-481e-90e8-e0cd21c874ee,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.79.170.161,2026-08-28 17:00:40
4f85dc7e-68e8-4e2e-904c-8e5a63a05699,5ad267a8-45a5-439c-a173-0272e3f226a8,MARKS_ENTRY,course_enrollments,115f0b48-7b47-490e-b220-5ca22bcdb679,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.143.31.102,2026-08-25 23:32:28
8c83d73d-cbec-41a9-a44b-aeba77a4cfa9,0e1413b9-33b2-4ea2-bc36-1c0fcc5ed1d5,PLACEMENT_STATUS_UPDATE,placement_readiness,e1168123-18b1-4a3b-8965-5eb52077120a,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.99.37.67,2026-09-13 12:55:04
e0c41e68-dbf9-494a-9da3-56390e729eef,edd49406-4ff3-4d4d-9ca9-2ea5f4c99a50,RISK_REVIEWED,weak_student_radar,22360e6b-ba94-4e3d-925b-0f5ae9c697b0,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.68.171.159,2026-08-21 05:36:08
8757df95-179c-43b8-93f2-bf332e3ccff6,739ff3a9-4ce1-4adc-947a-b88c001744d8,ATTENDANCE_MARKED,attendance_records,e5d3cd91-e2a8-4be2-a28f-b0c5f9532b6c,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.45.211.53,2026-08-12 22:07:21
fedca7ff-b765-434d-bcfd-f1d82445aef4,e93f678c-9a06-4d2a-89c2-ef88aa5ee969,PASSWORD_RESET,user,d98286d7-f7c3-4066-b60c-23488d14b399,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.56.19.195,2026-08-03 15:13:08
bf012ef4-afdd-4e58-92b7-b68f219a8cc0,ad0078dd-cbb7-462c-83f3-c698f2a51a3b,PASSWORD_RESET,user,6fa9a3f4-3f37-4f59-96b8-a3d8ff9d116c,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.58.63.74,2026-08-14 13:42:51
3cbbb621-c1ff-4e22-ba37-a7b2a9ef01dc,aa9c7e78-1b20-445d-955c-34e7bdaa7096,RISK_REVIEWED,weak_student_radar,d3e411bf-6dea-432a-8e48-4916542e59fe,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.115.233.168,2026-08-18 05:00:20
9fbbfdbc-1118-4eaa-8d0c-201e2cc4eedb,a7f158de-26eb-4c44-aa84-baef5bebbc5a,RISK_REVIEWED,weak_student_radar,34cb80a8-b5cb-4d00-ba76-380dfd84249f,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.207.238.1,2026-08-16 21:19:33
670dda06-4e3f-444d-8065-f2775f78b3ec,930a5df7-e29f-4add-9c53-aae12fe001f1,RISK_REVIEWED,weak_student_radar,857a07f1-b771-45f1-816d-a5357d157b03,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.186.27.152,2026-09-13 07:44:24
