id,student_id,skill_name,category,proficiency_level,progress_pct,is_verified,verification_source,certification_issuer,certification_date,credential_id,credential_url,evidence_url
e7246e2d-987d-4463-bccd-545f0c2b4ffd,5d86059e-9ca8-4411-b11e-8b27b76b339b,Docker,DevOps,ADVANCED,68.1,True,Google,Google,2025-06-15,CRED-FC3B8BD0B0,https://credentials.example.com/CRED-FC3B8BD0B0,https://credentials.example.com/CRED-FC3B8BD0B0
5c61e40e-343d-44ec-ad3c-f3cfaa2ce038,4a1f8d7b-dbcf-4242-96c7-ef9d6aeb0e10,Docker,DevOps,BEGINNER,42.0,False,,,,,,
b102324c-f8ee-4288-a8f5-d43040cb39db,4a1f8d7b-dbcf-4242-96c7-ef9d6aeb0e10,Deep Learning,AI/ML,ADVANCED,73.4,True,Udemy,Udemy,2025-05-25,CRED-64978DD04F,https://credentials.example.com/CRED-64978DD04F,https://credentials.example.com/CRED-64978DD04F
cf8ca6e0-de2e-4449-a716-a2c614c585dc,4a1f8d7b-dbcf-4242-96c7-ef9d6aeb0e10,SQL,Database,INTERMEDIATE,61.2,True,Udemy,Udemy,2025-03-24,CRED-8079E25A3F,https://credentials.example.com/CRED-8079E25A3F,https://credentials.example.com/CRED-8079E25A3F
6d1d9c97-76af-4fd3-81f8-2de35f05d6e3,4a1f8d7b-dbcf-4242-96c7-ef9d6aeb0e10,MongoDB,Database,INTERMEDIATE,65.6,False,,,,,,
e3980f27-75d5-4e1d-9ed6-38e8249a1924,4a1f8d7b-dbcf-4242-96c7-ef9d6aeb0e10,JavaScript,Programming,ADVANCED,72.2,False,,,,,,
9865cbd6-4281-427c-8251-92d5018d0bc8,66e3c9d5-2d66-4671-8e86-6cba5ad48d76,Docker,DevOps,BEGINNER,16.0,False,,,,,,
94792221-0328-48e9-839d-f40c817386a3,66e3c9d5-2d66-4671-8e86-6cba5ad48d76,Git,Tools,INTERMEDIATE,60.1,False,,,,,,
8f2c858e-0793-4120-9869-fae3e784cffe,66e3c9d5-2d66-4671-8e86-6cba5ad48d76,AWS,Cloud,EXPERT,87.1,True,AWS Training,AWS Training,2025-02-19,CRED-0D54E528BF,https://credentials.example.com/CRED-0D54E528BF,https://credentials.example.com/CRED-0D54E528BF
f111d6d1-3c53-4dd7-9653-854371ece271,66e3c9d5-2d66-4671-8e86-6cba5ad48d76,JavaScript,Programming,INTERMEDIATE,60.2,False,,,,,,
ad3f6680-fdac-4af1-a89d-135dd5e2d2c7,8700c3f7-810d-40ef-b49b-ed095aa26a5e,Linux,Systems,INTERMEDIATE,59.7,False,,,,,,
7d42f261-3072-4dc3-8f56-d1688c61fa82,8700c3f7-810d-40ef-b49b-ed095aa26a5e,React,Web Development,BEGINNER,19.1,False,,,,,,
f421ef4b-4476-4f9b-baee-3863b6aa3c12,8700c3f7-810d-40ef-b49b-ed095aa26a5e,Data Structures & Algorithms,Core CS,ADVANCED,94.4,True,Google,Google,2025-06-17,CRED-CE17D47E3F,https://credentials.example.com/CRED-CE17D47E3F,https://credentials.example.com/CRED-CE17D47E3F
ea9281ee-129a-4b2c-939c-34d0b4b6589c,f7778b69-42e0-4d77-9d5f-906ab089a863,Node.js,Web Development,ADVANCED,87.5,False,,,,,,
eef71027-576b-4438-98ff-737c12362d9d,f7778b69-42e0-4d77-9d5f-906ab089a863,SQL,Database,ADVANCED,66.7,False,,,,,,
c16e6826-543b-4fee-b9ab-5b40e919ed0e,f7778b69-42e0-4d77-9d5f-906ab089a863,Power BI,Data Analytics,INTERMEDIATE,46.5,False,,,,,,
50170e28-f2ac-470c-b294-df9c46162cf9,9461c275-9e50-4dbf-844b-fdcec220b20b,Figma,Design,INTERMEDIATE,51.7,False,,,,,,
fdec6106-9be5-4311-b55c-06b3b3a76357,9461c275-9e50-4dbf-844b-fdcec220b20b,Kubernetes,DevOps,ADVANCED,69.6,False,,,,,,
bec922db-cd5e-4307-a1a0-fe8eca9db2b2,9461c275-9e50-4dbf-844b-fdcec220b20b,TensorFlow,AI/ML,INTERMEDIATE,48.2,False,,,,,,
61ab1be6-723a-4253-b84a-06b79df29d66,1a6b449a-6f07-41ae-a808-2a1777a873fe,C++,Programming,BEGINNER,25.7,True,AWS Training,AWS Training,2026-04-02,CRED-8E15B1E9A3,https://credentials.example.com/CRED-8E15B1E9A3,https://credentials.example.com/CRED-8E15B1E9A3
2c57e5b5-af9d-40c1-98a5-15fed5ee9eb8,1a6b449a-6f07-41ae-a808-2a1777a873fe,Linux,Systems,INTERMEDIATE,75.0,False,,,,,,
798856f8-3968-47ad-b426-b1e39b7c56b4,1a6b449a-6f07-41ae-a808-2a1777a873fe,Python,Programming,EXPERT,89.8,True,Udemy,Udemy,2026-01-28,CRED-247E526DEE,https://credentials.example.com/CRED-247E526DEE,https://credentials.example.com/CRED-247E526DEE
d3df247f-767f-4c90-80ac-fedd871abdc3,1a6b449a-6f07-41ae-a808-2a1777a873fe,MongoDB,Database,BEGINNER,12.4,True,Coursera,Coursera,2025-12-17,CRED-B9D8A4D5F5,https://credentials.example.com/CRED-B9D8A4D5F5,https://credentials.example.com/CRED-B9D8A4D5F5
e29e66d6-286a-436f-9334-b98a53783bf3,4886a7ec-9f8a-4141-812f-7adc1d815651,Data Structures & Algorithms,Core CS,BEGINNER,16.3,False,,,,,,
be20d03b-39f9-45e0-ad16-6acef5d18919,4886a7ec-9f8a-4141-812f-7adc1d815651,Excel,Data Analytics,BEGINNER,41.3,False,,,,,,
7ae0a12b-6be6-41e2-8dc7-4f4e5e351e9d,4886a7ec-9f8a-4141-812f-7adc1d815651,Kubernetes,DevOps,ADVANCED,77.5,True,AWS Training,AWS Training,2026-04-22,CRED-9D79FC272C,https://credentials.example.com/CRED-9D79FC272C,https://credentials.example.com/CRED-9D79FC272C
b28b3d56-88c4-4f3c-84bf-1a9ec866b48a,4886a7ec-9f8a-4141-812f-7adc1d815651,SQL,Database,BEGINNER,31.3,False,,,,,,
5b4724a4-029a-448a-812e-b32f3de97b6c,4886a7ec-9f8a-4141-812f-7adc1d815651,TensorFlow,AI/ML,INTERMEDIATE,49.1,False,,,,,,
adf19744-15d3-412a-988f-eb5b0b798c6d,13ed051d-5b51-4aa5-8842-81d0e5806f5b,Figma,Design,ADVANCED,78.1,True,Udemy,Udemy,2025-11-28,CRED-ABF421C42E,https://credentials.example.com/CRED-ABF421C42E,https://credentials.example.com/CRED-ABF421C42E
1b028e74-3b15-47ed-bbf6-670418f3278a,ecca7626-ae07-4f23-80da-9ddb1c516eda,Node.js,Web Development,BEGINNER,18.4,False,,,,,,
b5168c78-f5ca-4258-aadd-07506824c003,ecca7626-ae07-4f23-80da-9ddb1c516eda,SQL,Database,INTERMEDIATE,54.7,True,Microsoft,Microsoft,2025-06-30,CRED-F687450527,https://credentials.example.com/CRED-F687450527,https://credentials.example.com/CRED-F687450527
04657ff9-ff2c-4268-bc16-ed05cbec343d,ecca7626-ae07-4f23-80da-9ddb1c516eda,Git,Tools,INTERMEDIATE,72.8,False,,,,,,
dc34ec1f-e1fc-47a6-a71d-69358c31aada,ecca7626-ae07-4f23-80da-9ddb1c516eda,TensorFlow,AI/ML,BEGINNER,35.6,False,,,,,,
84aeee04-d367-4d77-8a38-486dccad2f38,ecca7626-ae07-4f23-80da-9ddb1c516eda,Excel,Data Analytics,INTERMEDIATE,70.2,False,,,,,,
c1fcb444-d642-4de3-a9f9-31b9121aad49,ca77b9b0-3cd4-46a7-a0b3-c823780bf8b2,React,Web Development,INTERMEDIATE,69.8,False,,,,,,
eaf30ee3-070e-4db8-8d43-ae9c63d440c9,ca77b9b0-3cd4-46a7-a0b3-c823780bf8b2,Data Structures & Algorithms,Core CS,INTERMEDIATE,43.5,False,,,,,,
43864a18-deae-418a-8e92-0f223cc90de8,ca77b9b0-3cd4-46a7-a0b3-c823780bf8b2,Docker,DevOps,BEGINNER,20.1,False,,,,,,
6b5ae286-0047-4293-a210-000d14bb0754,ca77b9b0-3cd4-46a7-a0b3-c823780bf8b2,Java,Programming,BEGINNER,33.9,True,Udemy,Udemy,2025-04-10,CRED-93B01B2110,https://credentials.example.com/CRED-93B01B2110,https://credentials.example.com/CRED-93B01B2110
583fbfa3-9b74-4977-b32a-285e43a0ef47,ca77b9b0-3cd4-46a7-a0b3-c823780bf8b2,Deep Learning,AI/ML,ADVANCED,80.7,False,,,,,,
f56b6292-8e43-4568-92ca-8195bab36f92,c6d291b4-cb0e-437c-8f0d-247676f2cf42,Node.js,Web Development,ADVANCED,67.8,True,Coursera,Coursera,2025-03-19,CRED-99D2543A91,https://credentials.example.com/CRED-99D2543A91,https://credentials.example.com/CRED-99D2543A91
cff228bb-6958-47aa-b504-165985675ed7,c6d291b4-cb0e-437c-8f0d-247676f2cf42,Git,Tools,BEGINNER,34.4,False,,,,,,
dbfaf9a3-f0f5-413c-9837-95bda8b6e5ba,c6d291b4-cb0e-437c-8f0d-247676f2cf42,Excel,Data Analytics,EXPERT,90.8,True,AWS Training,AWS Training,2026-08-07,CRED-2FA96C8402,https://credentials.example.com/CRED-2FA96C8402,https://credentials.example.com/CRED-2FA96C8402
67799b49-d5de-4d31-953c-404875c0a495,c6d291b4-cb0e-437c-8f0d-247676f2cf42,Python,Programming,BEGINNER,28.3,False,,,,,,
2088d1b7-d593-4533-b559-695bdfc16e7d,260211ee-937c-4df8-8848-9c1a0478c2f2,C++,Programming,INTERMEDIATE,48.5,True,Udemy,Udemy,2025-07-21,CRED-2606A37CF2,https://credentials.example.com/CRED-2606A37CF2,https://credentials.example.com/CRED-2606A37CF2
153f0e4f-4b32-42bc-a3f3-36bfe51a6b81,260211ee-937c-4df8-8848-9c1a0478c2f2,TensorFlow,AI/ML,BEGINNER,27.0,False,,,,,,
77c0912d-7bf8-4e5b-b96d-ea2e760f1d11,c8749c2b-b4ff-4f32-98e9-7daedb9e2ee9,Kubernetes,DevOps,INTERMEDIATE,45.3,False,,,,,,
f4f1a142-5e71-40e1-8bb7-8a84335ced03,c8749c2b-b4ff-4f32-98e9-7daedb9e2ee9,Power BI,Data Analytics,ADVANCED,78.8,True,NPTEL,NPTEL,2026-04-23,CRED-C3BFF521B1,https://credentials.example.com/CRED-C3BFF521B1,https://credentials.example.com/CRED-C3BFF521B1
9d3a53cf-4c53-4242-8855-11baedae654e,c8749c2b-b4ff-4f32-98e9-7daedb9e2ee9,Python,Programming,BEGINNER,32.5,True,NPTEL,NPTEL,2025-08-14,CRED-6D7484528E,https://credentials.example.com/CRED-6D7484528E,https://credentials.example.com/CRED-6D7484528E
1b36d2fc-2d32-46b3-9ee0-c8867ecdf0f1,6e59252b-8f4d-4b5a-8e11-c84524a75f63,Machine Learning,AI/ML,BEGINNER,15.9,False,,,,,,
67749ae8-ad21-4afb-96f3-d57f39031f0a,6e59252b-8f4d-4b5a-8e11-c84524a75f63,MongoDB,Database,BEGINNER,28.4,False,,,,,,
e5e6e1cf-d9ab-42e1-b868-faf1663b4ba2,6e59252b-8f4d-4b5a-8e11-c84524a75f63,Node.js,Web Development,INTERMEDIATE,46.9,False,,,,,,
6b352368-d493-42f3-8cef-21680e240749,22269da9-6a06-4549-9c7c-daa80bc404d3,C++,Programming,INTERMEDIATE,59.9,False,,,,,,
8bee704b-02c0-4707-966e-205dd99072c1,32c44be7-76c1-4d77-a22e-66f87fb71acd,Figma,Design,ADVANCED,70.8,True,NPTEL,NPTEL,2025-07-19,CRED-F5156B2802,https://credentials.example.com/CRED-F5156B2802,https://credentials.example.com/CRED-F5156B2802
dba966fc-9b1f-4d38-8b2c-bbcdfe37a915,32c44be7-76c1-4d77-a22e-66f87fb71acd,Machine Learning,AI/ML,INTERMEDIATE,63.5,False,,,,,,
03b8d572-b4d2-4222-b122-e3016f973ae5,32c44be7-76c1-4d77-a22e-66f87fb71acd,MongoDB,Database,EXPERT,88.5,True,Udemy,Udemy,2025-07-19,CRED-6F9902510E,https://credentials.example.com/CRED-6F9902510E,https://credentials.example.com/CRED-6F9902510E
f1d72177-b808-46bd-9f5d-9960b3cd7812,32c44be7-76c1-4d77-a22e-66f87fb71acd,Git,Tools,BEGINNER,51.5,False,,,,,,
6090dd54-504e-4cad-ab0d-29d40bf88874,a11c7b94-3d35-4dcf-b26b-40a14c9c4994,Python,Programming,INTERMEDIATE,53.9,False,,,,,,
25e63bd1-6703-4d9d-a7ba-a6202ea1e9cf,a11c7b94-3d35-4dcf-b26b-40a14c9c4994,Excel,Data Analytics,BEGINNER,34.5,False,,,,,,
ccf5ea9c-7275-4c9f-a096-0a346869fc1a,a11c7b94-3d35-4dcf-b26b-40a14c9c4994,Java,Programming,EXPERT,92.6,False,,,,,,
88ee14d7-9614-4126-a18b-eaa3eeda19ce,a11c7b94-3d35-4dcf-b26b-40a14c9c4994,Power BI,Data Analytics,BEGINNER,22.9,False,,,,,,
9872d956-b0ab-45bd-a4eb-c0074a16e286,98ce75a1-d148-4552-8946-5b38883ecef3,SQL,Database,ADVANCED,90.4,True,AWS Training,AWS Training,2026-04-30,CRED-82A8B2E4BB,https://credentials.example.com/CRED-82A8B2E4BB,https://credentials.example.com/CRED-82A8B2E4BB
bb15fe53-4d30-464b-87c8-f692cf78c3ce,4bf65490-9937-4be1-b20c-5e676bb7785c,Power BI,Data Analytics,EXPERT,85.4,False,,,,,,
16adf8b5-93f1-4ac0-a026-96a9acab3151,4bf65490-9937-4be1-b20c-5e676bb7785c,React,Web Development,BEGINNER,34.1,False,,,,,,
585c91c0-b1d9-4d0d-b55c-8045236fd25a,9a37bd95-c5e9-433b-a1a2-3a7c10975b01,Figma,Design,BEGINNER,38.7,False,,,,,,
32056199-08d9-4230-ae12-55b2789a9236,9a37bd95-c5e9-433b-a1a2-3a7c10975b01,Linux,Systems,BEGINNER,20.4,False,,,,,,
20e4eddd-280b-41d5-a53b-11ff2c8be42b,9a37bd95-c5e9-433b-a1a2-3a7c10975b01,Power BI,Data Analytics,INTERMEDIATE,50.2,False,,,,,,
45e41539-dd11-46d9-b24a-9a7ea005757f,9a37bd95-c5e9-433b-a1a2-3a7c10975b01,AWS,Cloud,BEGINNER,22.8,False,,,,,,
a0efb438-5f70-4c9a-a7e1-fe0a555649bf,9a37bd95-c5e9-433b-a1a2-3a7c10975b01,React,Web Development,INTERMEDIATE,67.0,False,,,,,,
58823388-9091-4f7d-8cd0-5b2367969dd8,db938d4c-c25a-4cac-bd69-6bcda93aa4cf,AWS,Cloud,INTERMEDIATE,47.5,False,,,,,,
38c711f9-ce92-484c-935b-ad3cb94be49a,db938d4c-c25a-4cac-bd69-6bcda93aa4cf,Excel,Data Analytics,INTERMEDIATE,50.1,False,,,,,,
0b434604-ba83-480d-a01e-c115a4d884e1,db938d4c-c25a-4cac-bd69-6bcda93aa4cf,SQL,Database,BEGINNER,25.8,True,Coursera,Coursera,2025-04-19,CRED-D1CE88FDB1,https://credentials.example.com/CRED-D1CE88FDB1,https://credentials.example.com/CRED-D1CE88FDB1
3970c4ea-bac1-471c-b293-a4459816abf1,44e310ef-e692-422a-a593-c9867b6155d8,AWS,Cloud,BEGINNER,32.6,False,,,,,,
602c8618-8810-4824-ac77-2beb46c539c5,44e310ef-e692-422a-a593-c9867b6155d8,Python,Programming,EXPERT,83.7,False,,,,,,
5d2975a0-39e2-4c8c-b194-deb821e2e128,44e310ef-e692-422a-a593-c9867b6155d8,TensorFlow,AI/ML,ADVANCED,79.0,True,Microsoft,Microsoft,2025-06-23,CRED-43ABF2D6E5,https://credentials.example.com/CRED-43ABF2D6E5,https://credentials.example.com/CRED-43ABF2D6E5
9569ad21-6a03-46eb-afee-d3d92dd5e58c,44e310ef-e692-422a-a593-c9867b6155d8,React,Web Development,INTERMEDIATE,63.3,False,,,,,,
157f927b-1b15-445b-9247-a00615f419ff,08a3fd49-db4f-4293-9631-cbf8c89d0a87,Deep Learning,AI/ML,INTERMEDIATE,60.9,True,Microsoft,Microsoft,2025-02-03,CRED-FA36835C1A,https://credentials.example.com/CRED-FA36835C1A,https://credentials.example.com/CRED-FA36835C1A
6e56295d-1984-4b24-897b-ca320d5bfded,08a3fd49-db4f-4293-9631-cbf8c89d0a87,C++,Programming,EXPERT,85.2,True,Google,Google,2026-08-13,CRED-BEB02F9747,https://credentials.example.com/CRED-BEB02F9747,https://credentials.example.com/CRED-BEB02F9747
a5344f97-433a-4353-802e-e40bacc07e45,af70f11a-dacf-4a55-906f-d0f616848658,Kubernetes,DevOps,ADVANCED,73.9,True,Udemy,Udemy,2026-08-07,CRED-40BF40A281,https://credentials.example.com/CRED-40BF40A281,https://credentials.example.com/CRED-40BF40A281
94be76e1-e3b8-451c-ab4b-c8604a05a0ca,af70f11a-dacf-4a55-906f-d0f616848658,Machine Learning,AI/ML,EXPERT,100.0,True,Coursera,Coursera,2025-03-22,CRED-A84D4A24E5,https://credentials.example.com/CRED-A84D4A24E5,https://credentials.example.com/CRED-A84D4A24E5
b09e4bde-dd4c-4364-a3ca-8f781aa29e54,af70f11a-dacf-4a55-906f-d0f616848658,Python,Programming,ADVANCED,70.7,False,,,,,,
132e1b87-904a-422c-81e7-696b3a82566a,af70f11a-dacf-4a55-906f-d0f616848658,JavaScript,Programming,INTERMEDIATE,57.0,True,Google,Google,2025-03-16,CRED-573BE922AD,https://credentials.example.com/CRED-573BE922AD,https://credentials.example.com/CRED-573BE922AD
4436c444-e482-47ab-8342-3390ef6a7f9e,af70f11a-dacf-4a55-906f-d0f616848658,Git,Tools,BEGINNER,43.7,True,Udemy,Udemy,2025-08-25,CRED-3EF1744593,https://credentials.example.com/CRED-3EF1744593,https://credentials.example.com/CRED-3EF1744593
f427ff3f-e5c6-4b0a-b5ef-b984d615c0a5,d2330171-f678-4f36-aee3-060fc9493057,React,Web Development,ADVANCED,69.8,False,,,,,,
93fa9eae-ef14-4bd1-bc44-574c091fb2fd,d2330171-f678-4f36-aee3-060fc9493057,Git,Tools,INTERMEDIATE,73.2,False,,,,,,
9b7aac55-1a8c-4739-b148-5b3f065188a2,d2330171-f678-4f36-aee3-060fc9493057,Python,Programming,BEGINNER,12.0,False,,,,,,
f50eedef-46ad-4727-8713-cc2f6e52fc6c,d2330171-f678-4f36-aee3-060fc9493057,Linux,Systems,INTERMEDIATE,71.7,False,,,,,,
f669cc5d-8513-4bbc-95f0-fa2af6ca648d,d2330171-f678-4f36-aee3-060fc9493057,Kubernetes,DevOps,ADVANCED,69.1,False,,,,,,
9704900d-81a6-4260-b6ff-42107e102d2a,3ba6bb55-fb55-45c1-8c1e-5c545095c667,Kubernetes,DevOps,INTERMEDIATE,55.0,False,,,,,,
33bf7462-c885-4f98-9e1a-ae3d41cd5203,3ba6bb55-fb55-45c1-8c1e-5c545095c667,React,Web Development,INTERMEDIATE,56.5,True,Udemy,Udemy,2026-03-24,CRED-7C708171A0,https://credentials.example.com/CRED-7C708171A0,https://credentials.example.com/CRED-7C708171A0
1fc9df09-3807-41f3-9b9a-8ce5b33b0327,f8bd4c71-45ff-4dab-b2d3-bbf1ebcd193b,TensorFlow,AI/ML,INTERMEDIATE,45.0,False,,,,,,
5a68a5f0-7ab4-476b-a37f-908514c76df3,19139439-ffbf-483f-ba8d-7ac63c091b03,SQL,Database,INTERMEDIATE,43.4,False,,,,,,
57a3a414-2436-4e9d-b262-a6dced67c441,19139439-ffbf-483f-ba8d-7ac63c091b03,Data Structures & Algorithms,Core CS,INTERMEDIATE,50.9,False,,,,,,
15e74a33-cb3e-43d5-9b85-b6c3edd33f67,19139439-ffbf-483f-ba8d-7ac63c091b03,C++,Programming,ADVANCED,76.6,True,Google,Google,2026-04-09,CRED-58346C8AF2,https://credentials.example.com/CRED-58346C8AF2,https://credentials.example.com/CRED-58346C8AF2
09fc0061-63b2-4229-ac31-4c92e49dcaff,19139439-ffbf-483f-ba8d-7ac63c091b03,MongoDB,Database,ADVANCED,82.9,False,,,,,,
3ca8f692-9a3d-4a57-93d8-4e8a976cdf29,2c31b150-b3c4-489f-8693-6013b9436ffe,Deep Learning,AI/ML,INTERMEDIATE,51.1,False,,,,,,
e41e00e2-f8b0-47d9-807b-931b4fce40a3,3f585e7a-a76b-4a8c-94a4-c4043f78aeee,Deep Learning,AI/ML,ADVANCED,56.0,False,,,,,,
7b74c05c-f20e-4b0f-9b16-f308f7a4e012,3f585e7a-a76b-4a8c-94a4-c4043f78aeee,Linux,Systems,BEGINNER,35.0,False,,,,,,
eb621ae0-7cad-4060-86d6-d42f9b257446,3f585e7a-a76b-4a8c-94a4-c4043f78aeee,Node.js,Web Development,INTERMEDIATE,37.5,False,,,,,,
dd76d965-bffa-4ce0-8fa8-ff179fed1520,3f585e7a-a76b-4a8c-94a4-c4043f78aeee,Docker,DevOps,BEGINNER,27.9,True,Udemy,Udemy,2026-02-17,CRED-8E8DB030E1,https://credentials.example.com/CRED-8E8DB030E1,https://credentials.example.com/CRED-8E8DB030E1
75d184d8-b7d2-4c5f-bf5c-bb819867fa61,3f585e7a-a76b-4a8c-94a4-c4043f78aeee,Kubernetes,DevOps,BEGINNER,5.0,False,,,,,,
70f660a6-ca41-4202-9037-48fda8a7656c,03a9826d-4b05-4977-b633-909e5cab854f,Node.js,Web Development,INTERMEDIATE,67.0,False,,,,,,
108b6ff6-fa8d-4aa0-bfdc-2ccf888adefe,be804ffe-7b1c-4afb-be73-892ffdcaa995,MongoDB,Database,ADVANCED,87.0,True,Udemy,Udemy,2026-06-19,CRED-86627B0422,https://credentials.example.com/CRED-86627B0422,https://credentials.example.com/CRED-86627B0422
8b84657d-9942-4b10-b3b7-783d5d8c98ec,fe7d693a-701e-4722-b742-b18e299411ad,Python,Programming,EXPERT,100.0,True,Coursera,Coursera,2025-12-28,CRED-319F61B3B9,https://credentials.example.com/CRED-319F61B3B9,https://credentials.example.com/CRED-319F61B3B9
74eec9ea-160b-40e0-8c90-863cc80cbd8d,fe7d693a-701e-4722-b742-b18e299411ad,Linux,Systems,EXPERT,100.0,True,AWS Training,AWS Training,2025-09-20,CRED-6E3C951195,https://credentials.example.com/CRED-6E3C951195,https://credentials.example.com/CRED-6E3C951195
f6a2ae4e-8fef-43a1-a166-552226c1f7c5,2cd8aded-286c-4d6b-aef9-d3f737ee116f,Excel,Data Analytics,BEGINNER,53.2,False,,,,,,
c9e948f8-7a58-448a-8ebf-dd7f69cda4cb,2cd8aded-286c-4d6b-aef9-d3f737ee116f,Docker,DevOps,ADVANCED,100.0,True,Udemy,Udemy,2025-09-02,CRED-F52C4B07E2,https://credentials.example.com/CRED-F52C4B07E2,https://credentials.example.com/CRED-F52C4B07E2
5b77bc94-9f94-41e6-ab17-e460070016c5,2cd8aded-286c-4d6b-aef9-d3f737ee116f,C++,Programming,INTERMEDIATE,54.8,False,,,,,,
f19443ee-2c80-4c52-b190-8d7a0078a5e7,2cd8aded-286c-4d6b-aef9-d3f737ee116f,TensorFlow,AI/ML,INTERMEDIATE,47.5,False,,,,,,
2330488d-e591-4db6-9edd-05a5185e825d,4454e29c-1b68-4767-aaef-cb16b89997b4,Excel,Data Analytics,BEGINNER,50.4,False,,,,,,
a7d4b0e7-f3f6-4bbc-aa23-a35b9dd0e5dd,4454e29c-1b68-4767-aaef-cb16b89997b4,Node.js,Web Development,ADVANCED,71.5,True,Google,Google,2025-11-18,CRED-FC53E2DD4F,https://credentials.example.com/CRED-FC53E2DD4F,https://credentials.example.com/CRED-FC53E2DD4F
e1558bc0-8da5-4f80-b529-0b40a3076844,8afbbc17-5de9-41d9-8309-09ea87c46621,Kubernetes,DevOps,INTERMEDIATE,62.6,False,,,,,,
06d5821f-13aa-4a16-ac7f-f22f60f32d35,4117a364-ae31-4089-8541-dac4555bee96,Docker,DevOps,ADVANCED,74.6,False,,,,,,
49333d9b-b7b5-4e04-bafa-1f580b80f04e,4117a364-ae31-4089-8541-dac4555bee96,Deep Learning,AI/ML,ADVANCED,77.4,True,AWS Training,AWS Training,2025-10-30,CRED-3558DF3192,https://credentials.example.com/CRED-3558DF3192,https://credentials.example.com/CRED-3558DF3192
3d38284d-2938-4433-b31e-71d3d2fb7812,4117a364-ae31-4089-8541-dac4555bee96,Node.js,Web Development,BEGINNER,23.5,True,Microsoft,Microsoft,2026-05-08,CRED-63DA49A61E,https://credentials.example.com/CRED-63DA49A61E,https://credentials.example.com/CRED-63DA49A61E
a661383a-e489-4dd4-9c16-9cd462849042,4117a364-ae31-4089-8541-dac4555bee96,Excel,Data Analytics,BEGINNER,43.3,False,,,,,,
48ae58a2-720a-4e63-8cf1-576b93d05a17,bda3289e-fa56-487f-ab01-2addfa83b70f,JavaScript,Programming,INTERMEDIATE,53.0,False,,,,,,
30edf985-3ebd-4e6d-b19b-35193e04e731,bda3289e-fa56-487f-ab01-2addfa83b70f,TensorFlow,AI/ML,ADVANCED,87.4,False,,,,,,
76d8f782-ad69-4ce0-a233-9efbc2630141,bda3289e-fa56-487f-ab01-2addfa83b70f,Python,Programming,INTERMEDIATE,49.8,False,,,,,,
ff554870-abc0-42a8-a68e-6f41c12b02f5,bda3289e-fa56-487f-ab01-2addfa83b70f,C++,Programming,BEGINNER,35.3,True,NPTEL,NPTEL,2025-03-22,CRED-A9F8C7A757,https://credentials.example.com/CRED-A9F8C7A757,https://credentials.example.com/CRED-A9F8C7A757
9c1bebf5-c75a-4af7-bece-ec394db436a5,6100bd34-64d4-4824-9fc1-d2a28fb1ef85,Node.js,Web Development,ADVANCED,73.4,True,Microsoft,Microsoft,2026-04-01,CRED-684CAA79D0,https://credentials.example.com/CRED-684CAA79D0,https://credentials.example.com/CRED-684CAA79D0
b25a2998-6245-45ae-b663-1d2aba0a29a8,6100bd34-64d4-4824-9fc1-d2a28fb1ef85,AWS,Cloud,INTERMEDIATE,71.1,True,Google,Google,2026-03-20,CRED-4A9E22EFE6,https://credentials.example.com/CRED-4A9E22EFE6,https://credentials.example.com/CRED-4A9E22EFE6
822087bb-b43c-4817-b23b-ad626e5b55c4,6100bd34-64d4-4824-9fc1-d2a28fb1ef85,Python,Programming,ADVANCED,65.9,False,,,,,,
bf3bd7a8-18ae-4c43-841f-4a6e9f389689,1bb6f043-1c46-4430-890f-7bab8ffbd88f,Kubernetes,DevOps,BEGINNER,34.9,False,,,,,,
43ce2a9f-96c6-453e-acaa-cbd0edf36fc7,1bb6f043-1c46-4430-890f-7bab8ffbd88f,Git,Tools,INTERMEDIATE,49.4,True,Coursera,Coursera,2025-07-04,CRED-CC89A8FDD3,https://credentials.example.com/CRED-CC89A8FDD3,https://credentials.example.com/CRED-CC89A8FDD3
6b9ee6c8-9e8e-465c-aea1-e499b0055fea,1bb6f043-1c46-4430-890f-7bab8ffbd88f,React,Web Development,BEGINNER,35.6,False,,,,,,
3abd5646-d232-4645-bff1-015f8617b82d,eb92fbf1-8d20-4f42-872a-8aaa1edb0d66,SQL,Database,BEGINNER,19.1,False,,,,,,
73245104-bf69-4461-bb2d-e0922dec972a,eb92fbf1-8d20-4f42-872a-8aaa1edb0d66,Data Structures & Algorithms,Core CS,INTERMEDIATE,69.5,False,,,,,,
a1445dbe-8b50-4e06-8e78-330b23eeb408,eb92fbf1-8d20-4f42-872a-8aaa1edb0d66,JavaScript,Programming,BEGINNER,39.3,False,,,,,,
7d255f51-5cb3-497f-a095-3886fb7682ff,bb1407aa-54d3-4443-bcf8-26a6e4b53711,C++,Programming,INTERMEDIATE,64.6,False,,,,,,
e5ebff73-ac14-4e42-852c-e20ef91de4b0,bb1407aa-54d3-4443-bcf8-26a6e4b53711,Power BI,Data Analytics,ADVANCED,69.6,True,Google,Google,2025-11-22,CRED-D0907E5010,https://credentials.example.com/CRED-D0907E5010,https://credentials.example.com/CRED-D0907E5010
879ead59-7dcd-4147-9fbc-1eab6050fb3b,c09b927d-fe3c-4e8d-a157-100cef49d473,Linux,Systems,ADVANCED,92.1,False,,,,,,
