id,student_id,course_id,risk_score,risk_level,primary_risk_factor,shap_explanation,flagged_at,reviewed_by_faculty_id,faculty_intervention_notes,is_intervened,reviewed_at
00639c58-aa0b-4774-8796-c9120853f3cc,05aff4fc-0ef5-40ff-99ad-8b7c67374707,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,0.48,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.087, ""midterm_marks"": -0.055, ""cumulative_cgpa"": -0.137, ""backlog_count"": -0.017}",2026-09-14 14:00:00,15ca48fc-df67-512c-815e-c085107e9c59,Extra remedial classes recommended for weak topics.,True,2026-09-16 14:00:00
cd3c49a4-15a6-48a8-ace4-93dec3365d1d,6cd7d8b3-c3af-4e50-8560-b1df0af0c3aa,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.41,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.066, ""midterm_marks"": -0.056, ""cumulative_cgpa"": -0.143, ""backlog_count"": 0.018}",2026-09-15 08:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,,False,
6ad92d48-dde3-4da1-b0dd-e73d3d899050,c2333b31-09ec-44b0-b676-c9154914e222,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.52,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.063, ""midterm_marks"": -0.04, ""cumulative_cgpa"": -0.064, ""backlog_count"": -0.028}",2026-09-02 00:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,One-on-one discussion held; student committed to improvement plan.,True,2026-09-06 00:00:00
1385c1a5-8667-4af5-aaa8-af5c559b42ee,3f0c0058-6e4a-4577-8cd3-5838c6a78ae9,c697ab81-ffed-5fa6-9b51-be0954571d20,0.51,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.099, ""midterm_marks"": -0.045, ""cumulative_cgpa"": -0.16, ""backlog_count"": -0.046}",2026-09-02 08:00:00,3a618d80-06ca-5715-898b-c91424935f9c,,False,
0564fa25-0adb-49cf-af3f-2f067195c3aa,37ded831-df02-41b6-b566-5b713bf15bb6,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.47,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.03, ""midterm_marks"": -0.02, ""cumulative_cgpa"": -0.15, ""backlog_count"": 0.049, ""peer_study_group"": 0.111}",2026-09-02 06:00:00,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
897623f1-f6bb-4693-8e79-544dec31f5d4,6b1dadad-96c2-49f5-84a4-8c090c6ca578,f8b6ad01-594d-5e52-b325-ed9eb13211e1,0.33,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.07, ""midterm_marks"": -0.031, ""cumulative_cgpa"": -0.161, ""backlog_count"": 0.001}",2026-09-12 10:00:00,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
afd7068c-4973-454c-ae57-ffa3033248d7,6b1dadad-96c2-49f5-84a4-8c090c6ca578,5297007a-130e-5341-af7a-4e9027c2dadf,0.52,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.007, ""midterm_marks"": -0.06, ""cumulative_cgpa"": -0.192, ""backlog_count"": -0.001, ""peer_study_group"": 0.07}",2026-09-06 11:00:00,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
28cc7460-5485-4b3e-aca4-95f114dfbf3f,5a180a68-54be-4b6c-af4b-9c4072b7383b,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,0.39,MEDIUM,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.069, ""midterm_marks"": -0.134, ""cumulative_cgpa"": -0.181, ""backlog_count"": -0.009}",2026-09-03 04:00:00,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
13815a31-ba14-4df4-993d-6b6dc8c41905,967e9c59-a0a5-4c88-a46d-25b7fcdf0d4b,730c5632-33dc-5e69-a798-6135043a47aa,0.52,LOW,Declining midterm performance vs. previous semesters; Active backlog affecting current course load,"{""attendance_pct"": -0.078, ""midterm_marks"": 0.013, ""cumulative_cgpa"": -0.059, ""backlog_count"": -0.378}",2026-09-09 09:00:00,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,,False,
8fc393e7-4f7b-40a6-9e66-8fdb387c3af6,53d735ae-0b66-4612-8de1-45b5b36f2c5a,29f10515-0a52-55f4-896b-fa882e11e38e,0.52,MEDIUM,Low cumulative CGPA trend; Active backlog affecting current course load,"{""attendance_pct"": -0.047, ""midterm_marks"": -0.101, ""cumulative_cgpa"": -0.162, ""backlog_count"": -0.229, ""peer_study_group"": 0.041}",2026-09-09 00:00:00,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,,False,
6ad8478a-f52e-452e-a158-21b8c58459ff,fe2ab766-c230-4fea-94cd-c699bfe2124d,005078bd-c539-5c44-a631-7e7dd9fb778c,0.56,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.145, ""midterm_marks"": -0.067, ""cumulative_cgpa"": -0.152, ""backlog_count"": 0.026}",2026-09-12 13:00:00,be990cb0-426f-5d38-9745-d477c185f5eb,,False,
a3776523-40a0-4b6d-9df4-b34b788058ef,a7e54863-172b-49ba-b337-e831cb190afc,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.37,LOW,Low attendance & missed continuous assessments; Declining midterm performance vs. previous semesters,"{""attendance_pct"": -0.12, ""midterm_marks"": -0.11, ""cumulative_cgpa"": -0.03, ""backlog_count"": 0.018}",2026-09-10 13:00:00,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
86e41292-cde7-4ab9-a524-a6957c58ad86,a7e54863-172b-49ba-b337-e831cb190afc,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.45,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.153, ""midterm_marks"": -0.025, ""cumulative_cgpa"": -0.032, ""backlog_count"": 0.017}",2026-09-07 06:00:00,15ca48fc-df67-512c-815e-c085107e9c59,,False,
f699cb53-6661-4fe1-9b34-95906921ccbb,67319a27-1f17-45dd-9c7b-047d2b7b4bd5,325f5f11-db40-5f00-816d-d66357e36c70,0.45,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.064, ""midterm_marks"": -0.059, ""cumulative_cgpa"": -0.117, ""backlog_count"": -0.03, ""peer_study_group"": 0.078}",2026-09-07 08:00:00,3a618d80-06ca-5715-898b-c91424935f9c,,False,
fa5e6373-4105-4e63-8a7f-287660ebebda,67319a27-1f17-45dd-9c7b-047d2b7b4bd5,817d9a6f-e405-58f8-991b-373c31bd4e25,0.56,MEDIUM,Low cumulative CGPA trend; Active backlog affecting current course load,"{""attendance_pct"": -0.11, ""midterm_marks"": -0.068, ""cumulative_cgpa"": -0.063, ""backlog_count"": -0.397, ""peer_study_group"": 0.065}",2026-09-07 09:00:00,d800e811-1ab0-565d-8548-728e67072757,,False,
47d611d8-ac3e-4e0e-aa31-a968be86e274,40a61690-bf42-4f59-b592-9457a1d8c464,005078bd-c539-5c44-a631-7e7dd9fb778c,0.46,MEDIUM,Low cumulative CGPA trend; Active backlog affecting current course load,"{""attendance_pct"": -0.057, ""midterm_marks"": -0.197, ""cumulative_cgpa"": -0.217, ""backlog_count"": -0.252}",2026-09-07 18:00:00,3a618d80-06ca-5715-898b-c91424935f9c,,False,
71bfa728-3a33-4895-9d63-1b3b96e84ee4,884f29c5-f10f-4219-a7b2-a143e98d99c0,f8b6ad01-594d-5e52-b325-ed9eb13211e1,0.4,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": 0.008, ""midterm_marks"": -0.075, ""cumulative_cgpa"": -0.035, ""backlog_count"": 0.018, ""peer_study_group"": 0.046}",2026-09-10 14:00:00,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
c6892c2b-714e-493d-a480-3b080ac9a086,594c23e8-2de2-45bd-a891-64a7936fee4d,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.5,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.093, ""midterm_marks"": -0.124, ""cumulative_cgpa"": -0.066, ""backlog_count"": 0.039}",2026-09-06 16:00:00,d0409be6-f753-5863-8426-94a84553a16e,,False,
f964a7ab-7bf5-45e1-82ac-a311a110c6da,9f894961-776e-479d-84be-0e3d363df6a6,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.55,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.081, ""midterm_marks"": -0.13, ""cumulative_cgpa"": -0.146, ""backlog_count"": 0.022}",2026-09-03 18:00:00,15ca48fc-df67-512c-815e-c085107e9c59,,False,
792c1ea9-40d4-4e22-aa4f-0c3e328ddf35,ae34df1d-486b-46c6-8cd7-a3b2834ecc3d,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.6,LOW,Low attendance & missed continuous assessments; Declining midterm performance vs. previous semesters,"{""attendance_pct"": -0.08, ""midterm_marks"": -0.101, ""cumulative_cgpa"": -0.069, ""backlog_count"": -0.022, ""peer_study_group"": 0.074}",2026-09-06 00:00:00,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
cc788f0f-556e-404e-b5ae-a2ebd7f9d4e3,269f24b3-58ce-47dd-8a6b-7b68527d99f2,5297007a-130e-5341-af7a-4e9027c2dadf,0.52,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.083, ""midterm_marks"": -0.121, ""cumulative_cgpa"": -0.207, ""backlog_count"": 0.032}",2026-09-04 02:00:00,096bae8a-b448-52a4-b11b-94f573db47d7,,False,
ab32c1b3-ee89-443a-a824-6d4963149827,96d09d25-1c92-457e-9c46-159b94f29993,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.41,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.068, ""midterm_marks"": -0.002, ""cumulative_cgpa"": -0.055, ""backlog_count"": 0.016, ""peer_study_group"": 0.021}",2026-09-01 21:00:00,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
d2fdd0ce-9908-4d66-8427-9f9f4d67789e,b3239f25-5c50-49dc-b7c0-fd98ab5456bf,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.42,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.029, ""midterm_marks"": -0.048, ""cumulative_cgpa"": -0.038, ""backlog_count"": -0.011}",2026-09-10 15:00:00,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
486ab7d1-9c0b-4437-afff-8eba1fbe699e,785d959e-1fcb-4e0b-80ac-961a576e2de7,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.66,HIGH,Low cumulative CGPA trend; Active backlog affecting current course load,"{""attendance_pct"": -0.12, ""midterm_marks"": -0.231, ""cumulative_cgpa"": -0.148, ""backlog_count"": -0.177}",2026-09-12 20:00:00,3a618d80-06ca-5715-898b-c91424935f9c,,False,
3b236c93-e72b-409d-90fc-dcbe903cb0ed,286568cd-4515-4b98-992b-00e46c8c836c,005078bd-c539-5c44-a631-7e7dd9fb778c,0.39,LOW,Low attendance & missed continuous assessments; Declining midterm performance vs. previous semesters,"{""attendance_pct"": -0.017, ""midterm_marks"": -0.114, ""cumulative_cgpa"": -0.089, ""backlog_count"": 0.021, ""peer_study_group"": 0.036}",2026-09-07 14:00:00,096bae8a-b448-52a4-b11b-94f573db47d7,,False,
321ced86-041f-4216-bb41-8eb3e33f7663,286568cd-4515-4b98-992b-00e46c8c836c,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.44,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.094, ""midterm_marks"": -0.063, ""cumulative_cgpa"": -0.092, ""backlog_count"": 0.01}",2026-09-07 22:00:00,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
21223ee1-8311-4591-8eb9-e9fd3ba2705f,428ad8d8-9eb4-4e7a-9169-46af2d2a89a1,5ceb5573-0231-5d70-848b-193fcfdb644c,0.45,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.033, ""midterm_marks"": -0.128, ""cumulative_cgpa"": -0.165, ""backlog_count"": 0.015}",2026-09-01 16:00:00,d800e811-1ab0-565d-8548-728e67072757,,False,
d8eb615f-8b83-4131-9025-e84765520ed9,28b93a89-7cb4-403e-a8ce-0d9bbd87f691,5ceb5573-0231-5d70-848b-193fcfdb644c,0.37,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.001, ""midterm_marks"": 0.026, ""cumulative_cgpa"": -0.066, ""backlog_count"": -0.065, ""peer_study_group"": 0.025}",2026-09-12 19:00:00,d800e811-1ab0-565d-8548-728e67072757,,False,
9db18be1-8410-4035-965b-0d50f686b4d9,b9fcac30-d6a3-4ac4-95a0-b316aff02fca,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.64,MEDIUM,Low cumulative CGPA trend; Active backlog affecting current course load,"{""attendance_pct"": -0.123, ""midterm_marks"": -0.128, ""cumulative_cgpa"": -0.121, ""backlog_count"": -0.249}",2026-09-15 09:00:00,be990cb0-426f-5d38-9745-d477c185f5eb,Peer tutoring arranged with a senior student.,True,2026-09-16 09:00:00
2d464688-58b2-4c74-8eb5-7cae1c700b20,3d9eab84-39bd-4398-924e-d4bde31ceafa,730c5632-33dc-5e69-a798-6135043a47aa,0.33,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.034, ""midterm_marks"": 0.014, ""cumulative_cgpa"": -0.062, ""backlog_count"": -0.014}",2026-09-08 21:00:00,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
e3d02ccf-6e9b-44e4-a927-1041bacc2c1b,43a6e46f-f294-4f23-89b9-dd31fb580802,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.47,LOW,Low attendance & missed continuous assessments; Declining midterm performance vs. previous semesters,"{""attendance_pct"": -0.045, ""midterm_marks"": -0.038, ""cumulative_cgpa"": -0.047, ""backlog_count"": -0.019, ""peer_study_group"": 0.038}",2026-09-14 00:00:00,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
aea600c9-7f8d-4089-839d-98620b174609,47f0954e-0841-4647-a4b4-a4d0147ce704,005078bd-c539-5c44-a631-7e7dd9fb778c,0.36,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.001, ""midterm_marks"": -0.039, ""cumulative_cgpa"": -0.108, ""backlog_count"": -0.038, ""peer_study_group"": 0.088}",2026-09-03 04:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,,False,
0e3ed6d3-e9da-4f7e-b1a9-18a68287b5f5,7cdbec41-40fc-45b1-baa0-866168310536,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.58,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.012, ""midterm_marks"": -0.104, ""cumulative_cgpa"": -0.07, ""backlog_count"": -0.058}",2026-09-12 01:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,,False,
9f5bc965-9e16-44ca-a594-45abdc62f080,c2343790-a522-4aa3-bd65-e16ef8cc7f5f,730c5632-33dc-5e69-a798-6135043a47aa,0.55,LOW,Low cumulative CGPA trend; Active backlog affecting current course load,"{""attendance_pct"": 0.017, ""midterm_marks"": -0.161, ""cumulative_cgpa"": -0.23, ""backlog_count"": -0.425}",2026-09-04 07:00:00,d800e811-1ab0-565d-8548-728e67072757,,False,
78c24135-09b6-4662-99ce-3cbb980dd372,5a1ff57d-2c6f-414a-b722-c75ae5809c57,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.62,HIGH,Declining midterm performance vs. previous semesters; Active backlog affecting current course load,"{""attendance_pct"": -0.117, ""midterm_marks"": -0.089, ""cumulative_cgpa"": -0.093, ""backlog_count"": -0.258}",2026-09-15 05:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,One-on-one discussion held; student committed to improvement plan.,True,2026-09-19 05:00:00
c650c4f9-5de6-41b7-ab65-d7473106b7b9,5a1ff57d-2c6f-414a-b722-c75ae5809c57,5ceb5573-0231-5d70-848b-193fcfdb644c,0.59,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.106, ""midterm_marks"": -0.053, ""cumulative_cgpa"": -0.225, ""backlog_count"": 0.015}",2026-09-02 03:00:00,be990cb0-426f-5d38-9745-d477c185f5eb,,False,
8f4dfb73-466e-4a1b-91ec-0b96e1a847c9,44a7dc56-b8e6-4972-8bf9-499074aa5ab6,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.56,MEDIUM,Low cumulative CGPA trend; Active backlog affecting current course load,"{""attendance_pct"": -0.118, ""midterm_marks"": -0.07, ""cumulative_cgpa"": -0.102, ""backlog_count"": -0.299, ""peer_study_group"": 0.094}",2026-09-01 03:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,,False,
51c85b4c-9c2d-4f57-aa4e-46cb1a03932f,44a7dc56-b8e6-4972-8bf9-499074aa5ab6,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.48,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.09, ""midterm_marks"": -0.02, ""cumulative_cgpa"": -0.143, ""backlog_count"": -0.002, ""peer_study_group"": 0.071}",2026-09-04 16:00:00,d800e811-1ab0-565d-8548-728e67072757,,False,
f76f8103-c0c9-41ea-ad44-f2cdee50eeca,8814767c-b94f-4d1a-9e55-0c22a2e226e6,859db046-894d-53cc-8cb4-3643d0c7f1fe,0.44,MEDIUM,Declining midterm performance vs. previous semesters; Active backlog affecting current course load,"{""attendance_pct"": -0.072, ""midterm_marks"": -0.158, ""cumulative_cgpa"": -0.057, ""backlog_count"": -0.38, ""peer_study_group"": 0.105}",2026-09-08 12:00:00,be990cb0-426f-5d38-9745-d477c185f5eb,,False,
3552a36c-5bef-44bc-a1ce-5943445f4346,00945885-749b-4ef7-9f59-3864e5dfa358,005078bd-c539-5c44-a631-7e7dd9fb778c,0.5,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.038, ""midterm_marks"": -0.025, ""cumulative_cgpa"": -0.191, ""backlog_count"": 0.033}",2026-09-10 22:00:00,15ca48fc-df67-512c-815e-c085107e9c59,,False,
5b0f907e-9562-4748-ab2c-b93d3abef4e7,4e16dbc8-f308-4494-b3db-04cd805caecd,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.42,LOW,Low attendance & missed continuous assessments; Declining midterm performance vs. previous semesters,"{""attendance_pct"": -0.096, ""midterm_marks"": -0.026, ""cumulative_cgpa"": -0.137, ""backlog_count"": 0.073, ""peer_study_group"": 0.061}",2026-09-05 08:00:00,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
cf03a09b-0179-4839-91bb-4f8abbc5a373,399c79d2-27a8-4ef3-b025-98cb1f0d5f46,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.5,MEDIUM,Low attendance & missed continuous assessments; Declining midterm performance vs. previous semesters,"{""attendance_pct"": -0.185, ""midterm_marks"": -0.074, ""cumulative_cgpa"": -0.044, ""backlog_count"": -0.057}",2026-09-05 15:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,,False,
dc2c2d83-c739-4e37-bc9e-f49e9821cb01,a7742edd-c54b-4c83-9d2c-014bae4b5961,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.47,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.082, ""midterm_marks"": -0.107, ""cumulative_cgpa"": -0.194, ""backlog_count"": -0.014, ""peer_study_group"": 0.1}",2026-09-12 14:00:00,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,,False,
1ad37920-2540-40c6-a18d-04153b2cecc5,8f5f1032-de5a-43bc-bbaf-18177148dcc6,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,0.64,MEDIUM,Declining midterm performance vs. previous semesters; Active backlog affecting current course load,"{""attendance_pct"": -0.086, ""midterm_marks"": -0.161, ""cumulative_cgpa"": -0.065, ""backlog_count"": -0.394, ""peer_study_group"": 0.066}",2026-09-14 08:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,Extra remedial classes recommended for weak topics.,True,2026-09-18 08:00:00
c0d8c85b-2fbc-4225-a886-a248f2d45dcb,4906d0a6-e3be-4f4a-bc15-9c4e3a9339ad,817d9a6f-e405-58f8-991b-373c31bd4e25,0.36,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.056, ""midterm_marks"": -0.084, ""cumulative_cgpa"": -0.111, ""backlog_count"": 0.016, ""peer_study_group"": 0.081}",2026-09-13 01:00:00,d0409be6-f753-5863-8426-94a84553a16e,Extra remedial classes recommended for weak topics.,True,2026-09-14 01:00:00
9a9ee6fd-feff-476e-b32a-8c039d045a58,2789c6bd-2239-4dc8-8346-86bb12f58d2a,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.41,MEDIUM,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.086, ""midterm_marks"": -0.128, ""cumulative_cgpa"": -0.115, ""backlog_count"": 0.01, ""peer_study_group"": 0.109}",2026-09-13 06:00:00,d800e811-1ab0-565d-8548-728e67072757,,False,
c30267cd-ba5c-42d0-9c34-9aeccf9c0ecd,11b69139-615c-4228-b873-35e1a1129de8,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,0.62,MEDIUM,Declining midterm performance vs. previous semesters; Active backlog affecting current course load,"{""attendance_pct"": -0.027, ""midterm_marks"": -0.206, ""cumulative_cgpa"": -0.007, ""backlog_count"": -0.386}",2026-09-14 08:00:00,d0409be6-f753-5863-8426-94a84553a16e,,False,
e4625f58-c25c-404c-a689-adbe1cf627ce,0fb805bc-da1b-4f41-8989-d39e796d60f9,c697ab81-ffed-5fa6-9b51-be0954571d20,0.53,MEDIUM,Declining midterm performance vs. previous semesters; Active backlog affecting current course load,"{""attendance_pct"": -0.068, ""midterm_marks"": -0.175, ""cumulative_cgpa"": -0.085, ""backlog_count"": -0.153}",2026-09-08 06:00:00,096bae8a-b448-52a4-b11b-94f573db47d7,,False,
b562ff11-3c52-4725-893c-40a04ca7631c,8161add5-3adf-454d-979e-cf2f59e9ddf4,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.69,MEDIUM,Declining midterm performance vs. previous semesters; Active backlog affecting current course load,"{""attendance_pct"": -0.091, ""midterm_marks"": -0.155, ""cumulative_cgpa"": -0.116, ""backlog_count"": -0.139}",2026-09-14 02:00:00,d0409be6-f753-5863-8426-94a84553a16e,,False,
1b1fbe1a-e0d2-46f5-a299-60fd942295dc,c6642238-0456-44fa-b2aa-8d390207d189,325f5f11-db40-5f00-816d-d66357e36c70,0.45,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.103, ""midterm_marks"": -0.087, ""cumulative_cgpa"": -0.16, ""backlog_count"": 0.007}",2026-09-01 21:00:00,096bae8a-b448-52a4-b11b-94f573db47d7,Mentoring session scheduled; attendance follow-up assigned.,True,2026-09-04 21:00:00
b13a7b52-ca5e-4a3e-8d4c-20f002c2aef3,4b9a07e7-79b2-4971-9703-c3d2a3679d40,5297007a-130e-5341-af7a-4e9027c2dadf,0.37,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.059, ""midterm_marks"": -0.127, ""cumulative_cgpa"": -0.131, ""backlog_count"": -0.023}",2026-09-06 06:00:00,be990cb0-426f-5d38-9745-d477c185f5eb,,False,
2d160eab-09ed-4a7a-a4af-301a6ac51f50,929aacb4-8848-41d5-826b-198fd38c282c,005078bd-c539-5c44-a631-7e7dd9fb778c,0.38,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.075, ""midterm_marks"": -0.036, ""cumulative_cgpa"": -0.06, ""backlog_count"": -0.027, ""peer_study_group"": 0.035}",2026-09-02 04:00:00,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,Extra remedial classes recommended for weak topics.,True,2026-09-04 04:00:00
ea752b16-577c-4bdf-8508-0de7ae602dc5,5760b456-3ca1-4a60-8276-caf174ac145c,f8b6ad01-594d-5e52-b325-ed9eb13211e1,0.56,MEDIUM,Declining midterm performance vs. previous semesters; Active backlog affecting current course load,"{""attendance_pct"": -0.053, ""midterm_marks"": -0.186, ""cumulative_cgpa"": -0.147, ""backlog_count"": -0.358}",2026-09-15 12:00:00,3a618d80-06ca-5715-898b-c91424935f9c,,False,
23a758a6-5065-45bb-8dde-510fc1d6dc4d,9f4f4382-b43c-43f7-afd6-7f42cc95e525,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.51,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.04, ""midterm_marks"": -0.143, ""cumulative_cgpa"": -0.15, ""backlog_count"": 0.044}",2026-09-01 03:00:00,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
8db0bda7-b752-473c-8892-b979b9e5f737,f6b78c99-0303-4774-8547-d43ef73ac4bb,c697ab81-ffed-5fa6-9b51-be0954571d20,0.45,MEDIUM,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.153, ""midterm_marks"": -0.062, ""cumulative_cgpa"": -0.116, ""backlog_count"": 0.023, ""peer_study_group"": 0.08}",2026-09-02 11:00:00,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
02c35527-d320-450d-abac-bd65be93cfae,dbbe3465-694d-4fc3-8214-7195c6034655,005078bd-c539-5c44-a631-7e7dd9fb778c,0.59,MEDIUM,Low cumulative CGPA trend; Active backlog affecting current course load,"{""attendance_pct"": -0.057, ""midterm_marks"": -0.144, ""cumulative_cgpa"": -0.127, ""backlog_count"": -0.127, ""peer_study_group"": 0.1}",2026-09-04 01:00:00,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
9ead7d79-f955-47d6-850b-d54849d6d6a8,d0b60c6f-7009-4b51-912f-efa832392c26,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,0.43,LOW,Low attendance & missed continuous assessments; Low cumulative CGPA trend,"{""attendance_pct"": -0.104, ""midterm_marks"": -0.096, ""cumulative_cgpa"": -0.108, ""backlog_count"": -0.016, ""peer_study_group"": 0.093}",2026-09-07 01:00:00,3a618d80-06ca-5715-898b-c91424935f9c,,False,
91198733-9f65-460f-93a4-dfbd12dabc12,af9854a3-9ec9-44ff-83f1-834da464c382,5ceb5573-0231-5d70-848b-193fcfdb644c,0.49,LOW,Declining midterm performance vs. previous semesters; Low cumulative CGPA trend,"{""attendance_pct"": -0.063, ""midterm_marks"": -0.103, ""cumulative_cgpa"": -0.081, ""backlog_count"": -0.018}",2026-09-06 06:00:00,aea15467-f034-51f8-bc1b-18594762d5ce,,False,
