id,enrollment_id,faculty_id,attendance_date,status,remarks,marked_at
98e4b2bd-8363-4fbc-9b4a-700c769df200,3de44517-5f69-986f-dcda-ff951678a3c9,c21ecdfa-6821-58f3-80ad-01ad42723c64,2026-09-09,ABSENT,,2026-09-09 10:00:00
4c7fe239-6be6-44db-9451-482506ca732c,3de44517-5f69-986f-dcda-ff951678a3c9,c21ecdfa-6821-58f3-80ad-01ad42723c64,2026-09-12,PRESENT,,2026-09-12 11:00:00
2276489b-9f80-49d2-b7ac-87305912b6d8,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-07-21,PRESENT,,2026-07-21 11:00:00
6a9dec5c-16e0-495f-ae93-42da54a8f00b,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-07-28,PRESENT,,2026-07-28 16:00:00
875bc332-0a2d-4d21-be7f-9c83e79cd526,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-08-02,PRESENT,,2026-08-02 15:00:00
4e52dee5-d89b-4c88-994e-b58fb9c0981b,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-08-04,PRESENT,,2026-08-04 11:00:00
8be3d4bf-9b4e-4162-8c00-1d272d4c5e7b,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-08-11,PRESENT,,2026-08-11 16:00:00
5deb2cfe-ac47-45e7-859f-ee3ae10c5f03,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-08-12,PRESENT,,2026-08-12 13:00:00
f50e25b9-8ddb-44ee-833e-0e10476e8653,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-08-17,PRESENT,,2026-08-17 11:00:00
ea769426-fdde-4206-a3d5-b8e73fc952e2,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-08-25,PRESENT,,2026-08-25 10:00:00
9f198e5c-86e4-4376-a208-a6b773263e22,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-08-27,PRESENT,,2026-08-27 16:00:00
4c870148-9fcf-4a78-88ad-cee224b520a6,8c61f03a-887d-5db2-796c-75352f03c589,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,2026-08-31,PRESENT,,2026-08-31 09:00:00
a9a6e947-9517-4249-ad16-153fde6aa96d,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-07-22,PRESENT,,2026-07-22 11:00:00
02ec14ca-04c5-4901-b453-06a31faec82b,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-07-23,PRESENT,,2026-07-23 14:00:00
80272718-e27c-4ac6-9ce1-faed0b74bd28,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-07-25,PRESENT,,2026-07-25 13:00:00
6590be5c-e20f-4e8d-a2df-59cc86c9fa6d,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-08-04,PRESENT,,2026-08-04 11:00:00
88edbc9a-03e7-4b28-b2ad-e53082279582,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-08-06,PRESENT,,2026-08-06 14:00:00
85e3657c-a470-45da-9b61-08ba1ea493d7,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-08-12,PRESENT,,2026-08-12 13:00:00
738e9390-4974-4116-bfc9-67d67436198c,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-08-18,PRESENT,,2026-08-18 13:00:00
60cd9439-6b65-4318-8217-f74b02978fd2,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-08-22,PRESENT,,2026-08-22 11:00:00
6553138c-02bb-4649-9ce1-cf605f870a28,935835f5-801e-6c7b-08cd-1faa99950cd8,aea15467-f034-51f8-bc1b-18594762d5ce,2026-09-07,PRESENT,,2026-09-07 10:00:00
b1f3f5cf-fc86-44ac-bb05-8f8483d0c3d6,85493ec3-e9fb-c32c-c8aa-baa47a306e3a,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-07-29,PRESENT,,2026-07-29 16:00:00
f9b0cf86-a9a8-48ef-babd-fe261715303c,85493ec3-e9fb-c32c-c8aa-baa47a306e3a,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-09,PRESENT,,2026-08-09 12:00:00
7cb6ccb9-fce8-4ff5-ad95-9d3b3a5ebbc3,85493ec3-e9fb-c32c-c8aa-baa47a306e3a,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-18,PRESENT,,2026-08-18 13:00:00
50aa7bb2-3646-4021-b252-82894ad20192,85493ec3-e9fb-c32c-c8aa-baa47a306e3a,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-24,PRESENT,,2026-08-24 11:00:00
4632dbe1-1196-45e7-b659-6b01300cf504,85493ec3-e9fb-c32c-c8aa-baa47a306e3a,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-29,PRESENT,,2026-08-29 13:00:00
48e084c0-3d16-49eb-a1cc-98288085a4ab,85493ec3-e9fb-c32c-c8aa-baa47a306e3a,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-31,PRESENT,,2026-08-31 09:00:00
63fb486c-aad3-4041-bc97-fa994f856427,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-07-21,PRESENT,,2026-07-21 11:00:00
be527feb-ebad-463f-b908-b002d83335a3,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-08,PRESENT,,2026-08-08 11:00:00
62883f5c-69a5-486c-8447-2057b05e1984,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-17,PRESENT,,2026-08-17 11:00:00
c2928d4a-2a19-4a47-8bdb-e0a7d22ec2d2,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-19,PRESENT,,2026-08-19 09:00:00
71b18e25-e02b-4ad3-a9b9-2f9046319d2c,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-23,PRESENT,,2026-08-23 14:00:00
9ddaf3c3-7880-4f8b-8d43-7ef22cf72c4c,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-28,PRESENT,,2026-08-28 10:00:00
51dd4547-56dd-410f-b168-a8f918c5a8c3,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-03,PRESENT,,2026-09-03 15:00:00
6598698b-3b7f-4fd1-a696-1a6d01c8291b,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-06,PRESENT,,2026-09-06 13:00:00
05f8f57a-8047-4c6e-83ec-eff6e7afa0f6,9a95e47d-7de8-6e83-224b-bb28c37ff0bc,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-11,PRESENT,,2026-09-11 11:00:00
2ffd77e9-2c8b-4a21-a6c3-bcc7561f320e,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-29,PRESENT,,2026-07-29 16:00:00
cf150ee4-a000-41ab-9212-8b286813504c,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-03,PRESENT,,2026-08-03 13:00:00
c824282a-edee-4e25-b7f4-6042661672b2,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-06,PRESENT,,2026-08-06 14:00:00
fae0a40a-5dc1-4758-a1b6-c0d37c3d7631,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-09,PRESENT,,2026-08-09 12:00:00
1a7509a2-77ad-4f15-af18-2551851bb4b9,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-15,PRESENT,,2026-08-15 13:00:00
f96aba16-7870-4e49-a57f-a5f80c92c07d,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-20,PRESENT,,2026-08-20 16:00:00
2d7a71a6-9413-469b-9a60-61572c7ceac6,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-29,PRESENT,,2026-08-29 13:00:00
9e7ac3c9-cbda-49f5-917f-d816530f8a7c,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-10,PRESENT,,2026-09-10 13:00:00
c0b13013-7665-4b6a-bc4f-5ccb7a863d12,042820bc-da2d-df73-aa86-e66075bb1bbf,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-11,PRESENT,,2026-09-11 11:00:00
543116ff-6d7f-4fdf-a9ce-c83bae81d8f6,6daf36c9-747e-1e6c-7ccd-e6dee98dde4a,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-01,PRESENT,,2026-08-01 14:00:00
f89595e2-43c4-4f55-a66b-84dd335f017b,6daf36c9-747e-1e6c-7ccd-e6dee98dde4a,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-10,PRESENT,,2026-08-10 10:00:00
5112c8eb-4824-41d7-bfc5-497a3bf47e7b,6daf36c9-747e-1e6c-7ccd-e6dee98dde4a,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-11,PRESENT,,2026-08-11 16:00:00
ee183321-b9d3-4d44-9ab4-24d94ae3f607,6daf36c9-747e-1e6c-7ccd-e6dee98dde4a,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-18,PRESENT,,2026-08-18 13:00:00
b95731e5-3d5a-47bc-9728-9068f6ee1649,6daf36c9-747e-1e6c-7ccd-e6dee98dde4a,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-22,PRESENT,,2026-08-22 11:00:00
d30ebd4f-2e84-4074-8ad9-e04d5af6be76,6daf36c9-747e-1e6c-7ccd-e6dee98dde4a,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-02,PRESENT,,2026-09-02 16:00:00
c0304f2c-f6ea-48ac-8022-d05632be7d64,6daf36c9-747e-1e6c-7ccd-e6dee98dde4a,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-03,PRESENT,,2026-09-03 15:00:00
c569a95f-ffb8-4db1-8fdf-9c4c60fac44a,6daf36c9-747e-1e6c-7ccd-e6dee98dde4a,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-04,PRESENT,,2026-09-04 15:00:00
7f174190-8ae3-46ad-9c96-ffc0b2335dae,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-07-30,PRESENT,,2026-07-30 15:00:00
be447445-48ed-4b61-b627-30924a9b8dea,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-01,PRESENT,,2026-08-01 14:00:00
af43ac09-d299-4188-bd6c-b4b022a3974f,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-04,PRESENT,,2026-08-04 11:00:00
7be8d8a7-5985-4b10-9167-2e2b97f56369,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-07,PRESENT,,2026-08-07 11:00:00
ae155018-9bae-4a18-9ab8-c850eb238fe2,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-11,PRESENT,,2026-08-11 16:00:00
ba24e409-7e3c-49eb-816b-69916762bae2,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-12,PRESENT,,2026-08-12 13:00:00
e5935835-d3d8-4022-a2a0-2cb85141fb1c,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-16,PRESENT,,2026-08-16 14:00:00
4ba726c5-92ad-4f94-9210-f3ca036e7bd0,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-20,PRESENT,,2026-08-20 16:00:00
37db083f-1264-46cf-9678-ec224046c5c2,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-26,PRESENT,,2026-08-26 15:00:00
57f9761b-7e31-43d1-ab41-440af0fbbd8a,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-01,PRESENT,,2026-09-01 16:00:00
44582f49-9cd0-4eea-bdfd-1468255aebac,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-05,PRESENT,,2026-09-05 12:00:00
25461462-0625-4383-bc01-68e5e3797ff4,157d1ebd-402b-4c6f-aeca-967bef2e4c86,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-08,PRESENT,,2026-09-08 16:00:00
eac2690d-4fdd-4bdd-b0b5-5bbd3e2c04d2,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-07-20,EXCUSED,,2026-07-20 09:00:00
bcb9861d-e0f2-461e-a57b-f423bd8d0248,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-07-30,PRESENT,,2026-07-30 15:00:00
a3fcdb6d-b2ba-4ea7-8987-37e183d71033,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-08-16,PRESENT,,2026-08-16 14:00:00
a40491a1-1de7-42f5-8144-b7f0e8228f1f,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-08-17,PRESENT,,2026-08-17 11:00:00
3f3cdae6-2555-4baf-8a52-a82ca6e4d551,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-08-24,PRESENT,,2026-08-24 11:00:00
bcd246b5-c5a6-4c6b-9ba5-365253afd7b2,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-09-03,PRESENT,,2026-09-03 15:00:00
176aace8-9fba-4bc3-a570-aa6c2649de4f,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-09-06,ABSENT,,2026-09-06 13:00:00
7383bed3-27d8-42c8-a69d-a601e179c221,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-09-11,PRESENT,,2026-09-11 11:00:00
6a7a1adc-e8cc-4a45-b1d4-c388efc623c5,81f347d0-2378-c956-1c39-3189f51e443b,15ca48fc-df67-512c-815e-c085107e9c59,2026-09-12,PRESENT,,2026-09-12 11:00:00
d768170a-f089-4dfc-bef8-35564cf21d91,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-07-21,PRESENT,,2026-07-21 11:00:00
8e88664c-7524-4908-89c7-963d8104c518,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-07-25,PRESENT,,2026-07-25 13:00:00
9062796f-3082-4e46-824e-d9a2b295c01f,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-07-26,PRESENT,,2026-07-26 12:00:00
fabe083d-9c5b-4de6-b9ba-d41d8014badb,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-07-27,ABSENT,,2026-07-27 13:00:00
4a7b4b53-9c32-4e01-802d-607394369069,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-07-29,PRESENT,,2026-07-29 16:00:00
e2d534d1-5071-4903-904d-34308e9f75d2,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-08-05,PRESENT,,2026-08-05 09:00:00
54e83bfb-4321-46bc-9997-a5b31d466e3e,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-08-07,PRESENT,,2026-08-07 11:00:00
812b3438-c08b-4368-a20f-0d7fe296161c,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-08-17,PRESENT,,2026-08-17 11:00:00
0887dc6f-87ab-4867-85cc-c805e9e1e868,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-08-19,PRESENT,,2026-08-19 09:00:00
2e04ad61-57e7-4573-ade3-9bbc62f98c1d,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-08-29,PRESENT,,2026-08-29 13:00:00
de08c44f-415b-4932-8c07-ab970afb4837,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-09-01,PRESENT,,2026-09-01 16:00:00
52c3d3cf-8ff9-4c74-808d-0a6351adc301,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-09-02,PRESENT,,2026-09-02 16:00:00
edafde3a-9296-42fb-8bff-d0f59ceb69ce,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-09-09,PRESENT,,2026-09-09 10:00:00
d43fb6d6-2235-40cc-97ab-9e3d93ba8cec,131b4df5-652c-33cb-624c-a45462116a1d,096bae8a-b448-52a4-b11b-94f573db47d7,2026-09-11,ABSENT,,2026-09-11 11:00:00
10eda4af-7a72-4ded-9733-35d305350848,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-07-21,ABSENT,,2026-07-21 11:00:00
8aed108f-e968-42e2-b134-b979e083632c,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-07-26,ABSENT,,2026-07-26 12:00:00
1f4c19e9-93fd-4139-9750-482da835d1bd,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-07-30,ABSENT,,2026-07-30 15:00:00
3b31e47f-6105-4099-8297-9d391e47fed7,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-08-01,PRESENT,,2026-08-01 14:00:00
f430bc76-c01c-413e-8a04-21d4a79496c7,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-08-08,EXCUSED,,2026-08-08 11:00:00
9b24452e-27bf-44ea-9ae4-e1a0af935402,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-08-11,PRESENT,,2026-08-11 16:00:00
75ae174f-134b-426e-867d-339f83107389,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-08-13,ABSENT,,2026-08-13 12:00:00
7e9eec49-f42b-4528-a489-205e8f107ec6,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-08-22,EXCUSED,,2026-08-22 11:00:00
00d299d5-763e-4d83-a5ca-832a65a63368,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-08-24,ABSENT,,2026-08-24 11:00:00
9244a1ee-b96b-425f-b617-08e2f532f710,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-08-26,EXCUSED,,2026-08-26 15:00:00
00e6f757-8eb9-4282-8466-22e1683ae760,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-08-27,PRESENT,,2026-08-27 16:00:00
dbaff5e3-def1-4023-b23c-f3dca845e95a,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-09-05,EXCUSED,,2026-09-05 12:00:00
3aff8835-01c7-448f-883b-5d128f0f27ce,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-09-06,PRESENT,,2026-09-06 13:00:00
e0033e1e-1549-454a-b7a0-a62fd0f1a90b,34cd9e1c-c8a0-ad62-f8cc-e1ea809eb3ba,d800e811-1ab0-565d-8548-728e67072757,2026-09-12,PRESENT,,2026-09-12 11:00:00
981de776-3380-4b97-9694-7332a754f37f,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-21,ABSENT,,2026-07-21 11:00:00
a831da5f-fb2c-4183-b82d-368cf427d0c3,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-25,PRESENT,,2026-07-25 13:00:00
51ed4b6c-8044-4372-9385-521a6427a859,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-28,PRESENT,,2026-07-28 16:00:00
cf921931-892e-4bf0-a8b4-11610d3b7b99,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-03,PRESENT,,2026-08-03 13:00:00
6dc67d23-d58b-4a48-81ad-fe0771bc889c,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-05,PRESENT,,2026-08-05 09:00:00
e96d3e4b-4fda-43d7-9f7b-63eba7fb67b3,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-07,PRESENT,,2026-08-07 11:00:00
99077ab4-c36a-4f0d-a619-af4c46bbc41d,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-08,PRESENT,,2026-08-08 11:00:00
ef9e01e3-487e-4079-b385-1eb232780c49,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-12,EXCUSED,,2026-08-12 13:00:00
dcc4e870-07cf-4e7b-a3c7-cde5701d5682,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-20,PRESENT,,2026-08-20 16:00:00
5b10bbf1-b7ae-45bc-a135-af83d05a16a2,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-22,PRESENT,,2026-08-22 11:00:00
3ae186a2-db92-46da-a4bd-fc1251b58230,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-28,PRESENT,,2026-08-28 10:00:00
b9fc2a94-261d-4e30-9cbb-30687bfb48f7,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-04,ABSENT,,2026-09-04 15:00:00
6e4a46ef-36a4-45e6-b302-2c4fa0962183,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-05,PRESENT,,2026-09-05 12:00:00
8bc9c472-f5b2-4d9d-8a71-60325fc68569,447d7445-27a7-96fe-a1e6-3d3ef1b878d5,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-07,PRESENT,,2026-09-07 10:00:00
2edb15e1-988f-4c55-b46c-c0aa666ea07a,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-07-26,PRESENT,,2026-07-26 12:00:00
af0cf098-2827-4a55-88bf-88c20af7ea1c,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-07-29,PRESENT,,2026-07-29 16:00:00
587d2996-5345-4f48-8a64-ac471e5d8bc6,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-07-30,ABSENT,,2026-07-30 15:00:00
13c1d5b1-df26-4208-a996-e376d2623f88,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-09,PRESENT,,2026-08-09 12:00:00
dc3b6423-f365-4da5-b2f7-7d074b4f6c48,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-10,PRESENT,,2026-08-10 10:00:00
292a7e29-3c36-4708-9ca1-dc02f0706d5b,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-11,PRESENT,,2026-08-11 16:00:00
624519c3-bc73-4792-aae3-c3cf2b55ef97,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-19,PRESENT,,2026-08-19 09:00:00
7fc49012-607c-49f0-83b3-53161fac72eb,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-25,PRESENT,,2026-08-25 10:00:00
b4121109-09df-4b13-8eee-f114616f5e9b,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-27,PRESENT,,2026-08-27 16:00:00
d76d5ef9-45e0-46ab-86b9-93dbf3fb0897,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-28,PRESENT,,2026-08-28 10:00:00
b7746ff3-4ded-4d7d-8f61-a0132e29e87b,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-31,PRESENT,,2026-08-31 09:00:00
373584ef-68d8-48f8-b4b7-a67c29a1724c,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-06,PRESENT,,2026-09-06 13:00:00
7de1a699-8a69-4a27-910f-1fd2555cb912,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-07,PRESENT,,2026-09-07 10:00:00
708d9af0-6904-4385-b447-fee9bced74ae,07db1286-7c31-c81c-d31a-197e37e49ad0,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-09,PRESENT,,2026-09-09 10:00:00
